pepiniere,espece,qte,gouvernorat,latitude,longitude,feuille
منبت صواف,ليسيوم,0.0,زغوان,36.1955826,10.1927388999999,Feuil1
منبت صواف,أكاسيا شوكية,36000.0,زغوان,36.1955827,10.1927388999999,Feuil1
منبت صواف,خروب,600.0,زغوان,36.1955828,10.1927388999999,Feuil1
منبت صواف,نخل,0.0,زغوان,36.1955829,10.1927388999999,Feuil1
منبت صواف,فيكيس نتدا,0.0,زغوان,36.195583,10.1927388999999,Feuil1
منبت صواف,ميليا,600.0,زغوان,36.1955831,10.1927388999999,Feuil1
منبت صواف,دفلة,0.0,زغوان,36.1955832,10.1927388999999,Feuil1
منبت صواف,أنواع أخرى,700.0,زغوان,36.1955833,10.1927388999999,Feuil1
منبت صواف,جرنيوم,0.0,زغوان,36.1955834,10.1927388999999,Feuil1
منبت صواف,ميبروم,600.0,زغوان,36.1955835,10.1927388999999,Feuil1
منبت صواف,لنتنا,500.0,زغوان,36.1955836,10.1927388999999,Feuil1
منبت صواف,دادونا,26000.0,زغوان,36.1955837,10.1927388999999,Feuil1
منبت عين بوراص(العزيب),الصنوبر الحلبي,46410.0,بنزرت,37.2112935,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),الصنوبر الثمري,0.0,بنزرت,37.2112936,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),الفرنان,2200.0,بنزرت,37.2112937,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),الكلتوس,106872.0,بنزرت,37.2112938,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),اكاسيا سيكلوبيس,71550.0,بنزرت,37.2112939,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),السنط الازرق,42000.0,بنزرت,37.211294,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),سرول,49000.0,بنزرت,37.2112941,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),كازورينا,10600.0,بنزرت,37.2112942,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),أكاسيا شوكية,10800.0,بنزرت,37.2112943,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),خروب,6720.0,بنزرت,37.2112944,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),زيتون جالي,,بنزرت,37.2112945,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),جاكرندا,0.0,بنزرت,37.2112946,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),لوسيانا,480.0,بنزرت,37.2112947,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),نخل,287.0,بنزرت,37.2112948,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),فيكيس نتدا,,بنزرت,37.2112949,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),ميليا,48.0,بنزرت,37.211295,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),قازانيا,,بنزرت,37.2112951,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),ابيسكيس,,بنزرت,37.2112952,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),دفلة,,بنزرت,37.2112953,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),ورد,1260.0,بنزرت,37.2112954,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),ارنج,,بنزرت,37.2112955,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),عطرشاء,,بنزرت,37.2112956,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),بوقنفيلي,,بنزرت,37.2112957,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),بتوسبروم,,بنزرت,37.2112958,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),ميبروم,,بنزرت,37.2112959,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),الاكليل,1350.0,بنزرت,37.211296,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),لنتنا,1470.0,بنزرت,37.2112961,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),الخزامة,,بنزرت,37.2112962,9.96587629999999,Feuil1
منبت عين بوراص(العزيب),أنواع أخرى,528.0,بنزرت,37.2112963,9.96587629999999,Feuil1
منبت الكرنيش,الصنوبر الحلبي,47000.0,بنزرت,37.3018635,9.86436049999997,Feuil1
منبت الكرنيش,الصنوبر الثمري,,بنزرت,37.3018635,9.86436049999997,Feuil1
منبت الكرنيش,الفرنان,,بنزرت,37.3018636,9.86436049999997,Feuil1
منبت الكرنيش,الكلتوس,5000.0,بنزرت,37.3018637,9.86436049999997,Feuil1
منبت الكرنيش,اكاسيا سيكلوبيس,,بنزرت,37.3018638,9.86436049999997,Feuil1
منبت الكرنيش,السنط الازرق,41000.0,بنزرت,37.3018639,9.86436049999997,Feuil1
منبت الكرنيش,سرول,34480.0,بنزرت,37.301864,9.86436049999997,Feuil1
منبت الكرنيش,كازورينا,6900.0,بنزرت,37.3018641,9.86436049999997,Feuil1
منبت الكرنيش,أكاسيا شوكية,,بنزرت,37.3018642,9.86436049999997,Feuil1
منبت الكرنيش,خروب,,بنزرت,37.3018643,9.86436049999997,Feuil1
منبت الكرنيش,زيتون جالي,4335.0,بنزرت,37.3018644,9.86436049999997,Feuil1
منبت الكرنيش,جاكرندا,,بنزرت,37.3018645,9.86436049999997,Feuil1
منبت الكرنيش,لوسيانا,,بنزرت,37.3018646,9.86436049999997,Feuil1
منبت الكرنيش,نخل,516.0,بنزرت,37.3018647,9.86436049999997,Feuil1
منبت الكرنيش,فيكيس نتدا,360.0,بنزرت,37.3018648,9.86436049999997,Feuil1
منبت الكرنيش,ميليا,,بنزرت,37.3018649,9.86436049999997,Feuil1
منبت الكرنيش,قازانيا,5755.0,بنزرت,37.301865,9.86436049999997,Feuil1
منبت الكرنيش,ابيسكيس,3885.0,بنزرت,37.3018651,9.86436049999997,Feuil1
منبت الكرنيش,دفلة,1900.0,بنزرت,37.3018652,9.86436049999997,Feuil1
منبت الكرنيش,ورد,1185.0,بنزرت,37.3018653,9.86436049999997,Feuil1
منبت الكرنيش,ارنج,4500.0,بنزرت,37.3018654,9.86436049999997,Feuil1
منبت الكرنيش,عطرشاء,245.0,بنزرت,37.3018655,9.86436049999997,Feuil1
منبت الكرنيش,بوقنفيلي,1393.0,بنزرت,37.3018656,9.86436049999997,Feuil1
منبت الكرنيش,بتوسبروم,19203.0,بنزرت,37.3018657,9.86436049999997,Feuil1
منبت الكرنيش,ميبروم,4253.0,بنزرت,37.3018658,9.86436049999997,Feuil1
منبت الكرنيش,الاكليل,2471.0,بنزرت,37.3018659,9.86436049999997,Feuil1
منبت الكرنيش,لنتنا,2266.0,بنزرت,37.301866,9.86436049999997,Feuil1
منبت الكرنيش,الخزامة,1429.0,بنزرت,37.3018661,9.86436049999997,Feuil1
منبت الكرنيش,أنواع أخرى,6852.0,بنزرت,37.3018662,9.86436049999997,Feuil1
منبت ماطر,الصنوبر الحلبي,12000.0,بنزرت,37.0388867,9.66476360000001,Feuil1
منبت ماطر,الصنوبر الثمري,,بنزرت,37.0388868,9.66476360000001,Feuil1
منبت ماطر,الفرنان,,بنزرت,37.0388869,9.66476360000001,Feuil1
منبت ماطر,الكلتوس,120370.0,بنزرت,37.038887,9.66476360000001,Feuil1
منبت ماطر,اكاسيا سيكلوبيس,,بنزرت,37.0388871,9.66476360000001,Feuil1
منبت ماطر,السنط الازرق,21760.0,بنزرت,37.0388872,9.66476360000001,Feuil1
منبت ماطر,سرول,141248.0,بنزرت,37.0388873,9.66476360000001,Feuil1
منبت ماطر,كازورينا,33342.0,بنزرت,37.0388874,9.66476360000001,Feuil1
منبت ماطر,أكاسيا شوكية,9200.0,بنزرت,37.0388875,9.66476360000001,Feuil1
منبت ماطر,خروب,,بنزرت,37.0388876,9.66476360000001,Feuil1
منبت ماطر,زيتون جالي,,بنزرت,37.0388877,9.66476360000001,Feuil1
منبت ماطر,جاكرندا,,بنزرت,37.0388878,9.66476360000001,Feuil1
منبت ماطر,لوسيانا,,بنزرت,37.0388879,9.66476360000001,Feuil1
منبت ماطر,نخل,150.0,بنزرت,37.038888,9.66476360000001,Feuil1
منبت ماطر,فيكيس نتدا,,بنزرت,37.0388881,9.66476360000001,Feuil1
منبت ماطر,ميليا,,بنزرت,37.0388882,9.66476360000001,Feuil1
منبت ماطر,قازانيا,1000.0,بنزرت,37.0388883,9.66476360000001,Feuil1
منبت ماطر,ابيسكيس,,بنزرت,37.0388884,9.66476360000001,Feuil1
منبت ماطر,دفلة,200.0,بنزرت,37.0388885,9.66476360000001,Feuil1
منبت ماطر,ورد,53.0,بنزرت,37.0388886,9.66476360000001,Feuil1
منبت ماطر,ارنج,100.0,بنزرت,37.0388887,9.66476360000001,Feuil1
منبت ماطر,عطرشاء,,بنزرت,37.0388888,9.66476360000001,Feuil1
منبت ماطر,بوقنفيلي,,بنزرت,37.0388889,9.66476360000001,Feuil1
منبت ماطر,بتوسبروم,,بنزرت,37.038889,9.66476360000001,Feuil1
منبت ماطر,ميبروم,,بنزرت,37.0388891,9.66476360000001,Feuil1
منبت ماطر,الاكليل,200.0,بنزرت,37.0388892,9.66476360000001,Feuil1
منبت ماطر,لنتنا,200.0,بنزرت,37.0388893,9.66476360000001,Feuil1
منبت ماطر,الخزامة,,بنزرت,37.0388894,9.66476360000001,Feuil1
منبت ماطر,أنواع أخرى,325.0,بنزرت,37.0388895,9.66476360000001,Feuil1
منبت باجة,الصنوبر الحلبي,157500.0,باجة,36.8625526,9.10134979999998,Feuil1
منبت باجة,الكلتوس,30000.0,باجة,36.8625527,9.10134979999998,Feuil1
منبت باجة,السنط الازرق,21000.0,باجة,36.8625528,9.10134979999998,Feuil1
منبت باجة,قطف هليميس,,باجة,36.8625529,9.10134979999998,Feuil1
منبت باجة,سرول,40000.0,باجة,36.862553,9.10134979999998,Feuil1
منبت باجة,كازورينا,7000.0,باجة,36.8625531,9.10134979999998,Feuil1
منبت باجة,أكاسيا شوكية,,باجة,36.8625532,9.10134979999998,Feuil1
منبت باجة,خروب,1000.0,باجة,36.8625533,9.10134979999998,Feuil1
منبت باجة,جاكرندا,600.0,باجة,36.8625534,9.10134979999998,Feuil1
منبت باجة,واشنطونيا,1000.0,باجة,36.8625535,9.10134979999998,Feuil1
منبت باجة,فيكيس,1000.0,باجة,36.8625536,9.10134979999998,Feuil1
منبت باجة,أنواع أخرى,,باجة,36.8625537,9.10134979999998,Feuil1
منبت باجة,ابيسكيس,500.0,باجة,36.8625538,9.10134979999998,Feuil1
منبت باجة,دفلة,700.0,باجة,36.8625539,9.10134979999998,Feuil1
منبت باجة,جرنيوم,100.0,باجة,36.862554,9.10134979999998,Feuil1
منبت باجة,بوقنفيلي,700.0,باجة,36.8625541,9.10134979999998,Feuil1
منبت باجة,أنواع أخرى,11950.0,باجة,36.8625542,9.10134979999998,Feuil1
منبت وشتاتة,الصنوبر الحلبي,162000.0,باجة,36.9505838,8.9963179,Feuil1
منبت وشتاتة,الكلتوس,118125.0,باجة,36.9505839,8.9963179,Feuil1
منبت وشتاتة,السنط الازرق,48000.0,باجة,36.950584,8.9963179,Feuil1
منبت وشتاتة,قطف هليميس,,باجة,36.9505841,8.9963179,Feuil1
منبت وشتاتة,سرول,175750.0,باجة,36.9505842,8.9963179,Feuil1
منبت وشتاتة,كازورينا,56250.0,باجة,36.9505843,8.9963179,Feuil1
منبت وشتاتة,أكاسيا شوكية,80000.0,باجة,36.9505844,8.9963179,Feuil1
منبت وشتاتة,خروب,8750.0,باجة,36.9505845,8.9963179,Feuil1
منبت وشتاتة,جاكرندا,,باجة,36.9505846,8.9963179,Feuil1
منبت وشتاتة,واشنطونيا,,باجة,36.9505847,8.9963179,Feuil1
منبت وشتاتة,فيكيس,,باجة,36.9505848,8.9963179,Feuil1
منبت وشتاتة,أنواع أخرى,5600.0,باجة,36.9505849,8.9963179,Feuil1
منبت وشتاتة,ابيسكيس,,باجة,36.950585,8.9963179,Feuil1
منبت وشتاتة,دفلة,400.0,باجة,36.9505851,8.9963179,Feuil1
منبت وشتاتة,جرنيوم,,باجة,36.9505852,8.9963179,Feuil1
منبت وشتاتة,بوقنفيلي,,باجة,36.9505853,8.9963179,Feuil1
منبت وشتاتة,أنواع أخرى,,باجة,36.9505854,8.9963179,Feuil1
منبت دماين,الصنوبر الحلبي,70000.0,باجة,36.7730592,9.08475659999999,Feuil1
منبت دماين,الكلتوس,,باجة,36.7730593,9.08475659999999,Feuil1
منبت دماين,السنط الازرق,74500.0,باجة,36.7730594,9.08475659999999,Feuil1
منبت دماين,قطف هليميس,,باجة,36.7730595,9.08475659999999,Feuil1
منبت دماين,سرول,,باجة,36.7730596,9.08475659999999,Feuil1
منبت دماين,كازورينا,,باجة,36.7730597,9.08475659999999,Feuil1
منبت دماين,أكاسيا شوكية,,باجة,36.7730598,9.08475659999999,Feuil1
منبت دماين,خروب,2730.0,باجة,36.7730599,9.08475659999999,Feuil1
منبت دماين,جاكرندا,,باجة,36.77306,9.08475659999999,Feuil1
منبت دماين,واشنطونيا,,باجة,36.7730601,9.08475659999999,Feuil1
منبت دماين,فيكيس,,باجة,36.7730602,9.08475659999999,Feuil1
منبت دماين,أنواع أخرى,,باجة,36.7730603,9.08475659999999,Feuil1
منبت دماين,ابيسكيس,,باجة,36.7730604,9.08475659999999,Feuil1
منبت دماين,دفلة,,باجة,36.7730605,9.08475659999999,Feuil1
منبت دماين,جرنيوم,,باجة,36.7730606,9.08475659999999,Feuil1
منبت دماين,بوقنفيلي,,باجة,36.7730607,9.08475659999999,Feuil1
منبت دماين,أنواع أخرى,,باجة,36.7730608,9.08475659999999,Feuil1
منبت مجاز الباب,الصنوبر الحلبي,26000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,الكلتوس,9735.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,السنط الازرق,1000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,قطف هليميس,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,سرول,12930.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,كازورينا,17080.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,أكاسيا شوكية,9900.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,خروب,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,جاكرندا,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,واشنطونيا,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,فيكيس,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,أنواع أخرى,1890.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,ابيسكيس,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,دفلة,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,جرنيوم,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,بوقنفيلي,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,أنواع أخرى,,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,الصنوبر الحلبي,28000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,الكلتوس,5000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,السنط الازرق,5800.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,قطف هليميس,800.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,سرول,25000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,كازورينا,20000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,أكاسيا شوكية,10000.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت مجاز الباب,أنواع أخرى,2500.0,باجة,36.6484118,9.61464990000001,Feuil1
منبت الصخيرة,الصنوبر الحلبي,150.0,جندوبة,36.5072263,8.77565559999993,Feuil1
منبت الصخيرة,الصنوبر البريسيا,,جندوبة,36.5072264,8.77565559999993,Feuil1
منبت الصخيرة,الفرنان,3500.0,جندوبة,36.5072265,8.77565559999993,Feuil1
منبت الصخيرة,الكلتوس,100.0,جندوبة,36.5072266,8.77565559999993,Feuil1
منبت الصخيرة,السنط الازرق,2500.0,جندوبة,36.5072267,8.77565559999993,Feuil1
منبت الصخيرة,سرول,1500.0,جندوبة,36.5072268,8.77565559999993,Feuil1
منبت الصخيرة,كازورينا,,جندوبة,36.5072269,8.77565559999993,Feuil1
منبت الصخيرة,أكاسيا شوكية,3000.0,جندوبة,36.507227,8.77565559999993,Feuil1
منبت الصخيرة,أنواع أخرى,0.0,جندوبة,36.5072271,8.77565559999993,Feuil1
منبت الصخيرة,أنواع أخرى,810.0,جندوبة,36.5072272,8.77565559999993,Feuil1
منبت عين سلطان,الصنوبر الحلبي,86730.0,جندوبة,36.5072273,8.77565559999993,Feuil1
منبت عين سلطان,الصنوبر البريسيا,,جندوبة,36.5072274,8.77565559999993,Feuil1
منبت عين سلطان,الفرنان,28400.0,جندوبة,36.5072275,8.77565559999993,Feuil1
منبت عين سلطان,الكلتوس,14940.0,جندوبة,36.5072276,8.77565559999993,Feuil1
منبت عين سلطان,السنط الازرق,111080.0,جندوبة,36.5072277,8.77565559999993,Feuil1
منبت عين سلطان,سرول,27375.0,جندوبة,36.5072278,8.77565559999993,Feuil1
منبت عين سلطان,كازورينا,14600.0,جندوبة,36.5072279,8.77565559999993,Feuil1
منبت عين سلطان,أكاسيا شوكية,12740.0,جندوبة,36.507228,8.77565559999993,Feuil1
منبت عين سلطان,أنواع أخرى,75.0,جندوبة,36.5072281,8.77565559999993,Feuil1
منبت عين سلطان,أنواع أخرى,1700.0,جندوبة,36.5072282,8.77565559999993,Feuil1
منبت بني مطير,الصنوبر الحلبي,76800.0,جندوبة,36.5072283,8.77565559999993,Feuil1
منبت بني مطير,الصنوبر البريسيا,47450.0,جندوبة,36.5072284,8.77565559999993,Feuil1
منبت بني مطير,الفرنان,13000.0,جندوبة,36.5072285,8.77565559999993,Feuil1
منبت بني مطير,الكلتوس,32300.0,جندوبة,36.5072286,8.77565559999993,Feuil1
منبت بني مطير,السنط الازرق,41500.0,جندوبة,36.5072287,8.77565559999993,Feuil1
منبت بني مطير,سرول,19500.0,جندوبة,36.5072288,8.77565559999993,Feuil1
منبت بني مطير,كازورينا,6900.0,جندوبة,36.5072289,8.77565559999993,Feuil1
منبت بني مطير,أكاسيا شوكية,5800.0,جندوبة,36.507229,8.77565559999993,Feuil1
منبت بني مطير,أنواع أخرى,600.0,جندوبة,36.5072291,8.77565559999993,Feuil1
منبت بني مطير,أنواع أخرى,3500.0,جندوبة,36.5072292,8.77565559999993,Feuil1
منبت سليانة,الصنوبر الحلبي,999840.0,سليانة,35.990294,9.27855829999998,Feuil1
منبت سليانة,الكلتوس,18402.0,سليانة,35.990295,9.27855829999998,Feuil1
منبت سليانة,السنط الازرق,211652.0,سليانة,35.990296,9.27855829999998,Feuil1
منبت سليانة,قطف هليميس,2315.0,سليانة,35.990297,9.27855829999998,Feuil1
منبت سليانة,سرول,283335.0,سليانة,35.990298,9.27855829999998,Feuil1
منبت سليانة,كازورينا,55960.0,سليانة,35.990299,9.27855829999998,Feuil1
منبت سليانة,ليسيوم,2000.0,سليانة,35.9903,9.27855829999998,Feuil1
منبت سليانة,أكاسيا شوكية,63330.0,سليانة,35.990301,9.27855829999998,Feuil1
منبت سليانة,خروب,19700.0,سليانة,35.990302,9.27855829999998,Feuil1
منبت سليانة,أرنج,2595.0,سليانة,35.990303,9.27855829999998,Feuil1
منبت سليانة,واشنطونيا,1823.0,سليانة,35.990304,9.27855829999998,Feuil1
منبت سليانة,فيكيس,100.0,سليانة,35.990305,9.27855829999998,Feuil1
منبت سليانة,فلفل اكحل كاذب,1000.0,سليانة,35.990306,9.27855829999998,Feuil1
منبت سليانة,دردار,100.0,سليانة,35.990307,9.27855829999998,Feuil1
منبت سليانة,ميليا,150.0,سليانة,35.990308,9.27855829999998,Feuil1
منبت سليانة,شلهب,1152.0,سليانة,35.990309,9.27855829999998,Feuil1
منبت سليانة,سارسيس,835.0,سليانة,35.99031,9.27855829999998,Feuil1
منبت سليانة,نخل,4600.0,سليانة,35.990311,9.27855829999998,Feuil1
منبت سليانة,ورد,675.0,سليانة,35.990312,9.27855829999998,Feuil1
منبت سليانة,لكانيا,6000.0,سليانة,35.990313,9.27855829999998,Feuil1
منبت سليانة,أنواع أخرى,14556.0,سليانة,35.990314,9.27855829999998,Feuil1
منبت سليانة,جرنيوم,579.0,سليانة,35.990315,9.27855829999998,Feuil1
منبت سليانة,ميبروم,6000.0,سليانة,35.990316,9.27855829999998,Feuil1
منبت سليانة,الاكليل,544.0,سليانة,35.990317,9.27855829999998,Feuil1
منبت سليانة,لنتنا,2485.0,سليانة,35.990318,9.27855829999998,Feuil1
منبت برنوصة,الصنوبر الحلبي,21600.0,الكاف,36.1610781,8.70166940000001,Feuil1
منبت برنوصة,الكلتوس,450.0,الكاف,36.1610782,8.70166940000001,Feuil1
منبت برنوصة,السنط الازرق,58000.0,الكاف,36.1610783,8.70166940000001,Feuil1
منبت برنوصة,فصة شجرية,100.0,الكاف,36.1610784,8.70166940000001,Feuil1
منبت برنوصة,أكاسيا موليسيما,,الكاف,36.1610785,8.70166940000001,Feuil1
منبت برنوصة,سرول,73000.0,الكاف,36.1610786,8.70166940000001,Feuil1
منبت برنوصة,كازورينا,,الكاف,36.1610787,8.70166940000001,Feuil1
منبت برنوصة,صفصاف,,الكاف,36.1610788,8.70166940000001,Feuil1
منبت برنوصة,أكاسيا شوكية,64000.0,الكاف,36.1610789,8.70166940000001,Feuil1
منبت برنوصة,خروب,1000.0,الكاف,36.161079,8.70166940000001,Feuil1
منبت برنوصة,نخيل,,الكاف,36.1610791,8.70166940000001,Feuil1
منبت برنوصة,فيكيس نتدا,50.0,الكاف,36.1610792,8.70166940000001,Feuil1
منبت برنوصة,قليديشيا,4000.0,الكاف,36.1610793,8.70166940000001,Feuil1
منبت برنوصة,سوفوراجابونكا,5000.0,الكاف,36.1610794,8.70166940000001,Feuil1
منبت برنوصة,فلفل اكحل كاذب,900.0,الكاف,36.1610795,8.70166940000001,Feuil1
منبت برنوصة,ميليا,4550.0,الكاف,36.1610796,8.70166940000001,Feuil1
منبت برنوصة,أرنج,10.0,الكاف,36.1610797,8.70166940000001,Feuil1
منبت برنوصة,مسك الليل,190.0,الكاف,36.1610798,8.70166940000001,Feuil1
منبت برنوصة,دفلة,,الكاف,36.1610799,8.70166940000001,Feuil1
منبت برنوصة,ورد,800.0,الكاف,36.16108,8.70166940000001,Feuil1
منبت برنوصة,عرعار,800.0,الكاف,36.1610801,8.70166940000001,Feuil1
منبت برنوصة,جرنيوم,50.0,الكاف,36.1610802,8.70166940000001,Feuil1
منبت برنوصة,عطرشاء,50.0,الكاف,36.1610803,8.70166940000001,Feuil1
منبت برنوصة,فينيفيارج,35.0,الكاف,36.1610804,8.70166940000001,Feuil1
منبت برنوصة,ست مريم,,الكاف,36.1610805,8.70166940000001,Feuil1
منبت برنوصة,يسامين (فل),3000.0,الكاف,36.1610806,8.70166940000001,Feuil1
منبت برنوصة,بوقنفيلي,120.0,الكاف,36.1610807,8.70166940000001,Feuil1
منبت برنوصة,ميبروم,4900.0,الكاف,36.1610808,8.70166940000001,Feuil1
منبت برنوصة,الاكليل,1500.0,الكاف,36.1610809,8.70166940000001,Feuil1
منبت برنوصة,لنتنا,800.0,الكاف,36.161081,8.70166940000001,Feuil1
منبت برنوصة,الخزامة,2000.0,الكاف,36.1610811,8.70166940000001,Feuil1
منبت برنوصة,أم الروبيا,2100.0,الكاف,36.1610812,8.70166940000001,Feuil1
منبت ملاق,الصنوبر الحلبي,237000.0,الكاف,36.4261985,8.77019719999998,Feuil1
منبت ملاق,الكلتوس,21900.0,الكاف,36.4261986,8.77019719999998,Feuil1
منبت ملاق,السنط الازرق,180000.0,الكاف,36.4261987,8.77019719999998,Feuil1
منبت ملاق,فصة شجرية,8000.0,الكاف,36.4261988,8.77019719999998,Feuil1
منبت ملاق,أكاسيا موليسيما,400.0,الكاف,36.4261989,8.77019719999998,Feuil1
منبت ملاق,سرول,32000.0,الكاف,36.426199,8.77019719999998,Feuil1
منبت ملاق,كازورينا,11800.0,الكاف,36.4261991,8.77019719999998,Feuil1
منبت ملاق,صفصاف,,الكاف,36.4261992,8.77019719999998,Feuil1
منبت ملاق,أكاسيا شوكية,87000.0,الكاف,36.4261993,8.77019719999998,Feuil1
منبت ملاق,خروب,3700.0,الكاف,36.4261994,8.77019719999998,Feuil1
منبت ملاق,نخيل,700.0,الكاف,36.4261995,8.77019719999998,Feuil1
منبت ملاق,فيكيس نتدا,,الكاف,36.4261996,8.77019719999998,Feuil1
منبت ملاق,قليديشيا,,الكاف,36.4261997,8.77019719999998,Feuil1
منبت ملاق,سوفوراجابونكا,,الكاف,36.4261998,8.77019719999998,Feuil1
منبت ملاق,فلفل اكحل كاذب,,الكاف,36.4261999,8.77019719999998,Feuil1
منبت ملاق,ميليا,1500.0,الكاف,36.4262,8.77019719999998,Feuil1
منبت ملاق,أرنج,,الكاف,36.4262001,8.77019719999998,Feuil1
منبت ملاق,مسك الليل,,الكاف,36.4262002,8.77019719999998,Feuil1
منبت ملاق,دفلة,150.0,الكاف,36.4262003,8.77019719999998,Feuil1
منبت ملاق,ورد,,الكاف,36.4262004,8.77019719999998,Feuil1
منبت ملاق,عرعار,40.0,الكاف,36.4262005,8.77019719999998,Feuil1
منبت ملاق,جرنيوم,,الكاف,36.4262006,8.77019719999998,Feuil1
منبت ملاق,عطرشاء,,الكاف,36.4262007,8.77019719999998,Feuil1
منبت ملاق,فينيفيارج,,الكاف,36.4262008,8.77019719999998,Feuil1
منبت ملاق,ست مريم,350.0,الكاف,36.4262009,8.77019719999998,Feuil1
منبت ملاق,يسامين (فل),,الكاف,36.426201,8.77019719999998,Feuil1
منبت ملاق,بوقنفيلي,,الكاف,36.4262011,8.77019719999998,Feuil1
منبت ملاق,ميبروم,7800.0,الكاف,36.4262012,8.77019719999998,Feuil1
منبت ملاق,الاكليل,2100.0,الكاف,36.4262013,8.77019719999998,Feuil1
منبت ملاق,لنتنا,,الكاف,36.4262014,8.77019719999998,Feuil1
منبت ملاق,الخزامة,,الكاف,36.4262015,8.77019719999998,Feuil1
منبت ملاق,أم الروبيا,,الكاف,36.4262016,8.77019719999998,Feuil1
منبت السرس,الصنوبر الحلبي,220000.0,الكاف,36.0774387,9.02118129999996,Feuil1
منبت السرس,الكلتوس,10000.0,الكاف,36.0774388,9.02118129999996,Feuil1
منبت السرس,السنط الازرق,150000.0,الكاف,36.0774389,9.02118129999996,Feuil1
منبت السرس,فصة شجرية,3000.0,الكاف,36.077439,9.02118129999996,Feuil1
منبت السرس,أكاسيا موليسيما,,الكاف,36.0774391,9.02118129999996,Feuil1
منبت السرس,سرول,50000.0,الكاف,36.0774392,9.02118129999996,Feuil1
منبت السرس,كازورينا,1600.0,الكاف,36.0774393,9.02118129999996,Feuil1
منبت السرس,صفصاف,30.0,الكاف,36.0774394,9.02118129999996,Feuil1
منبت السرس,أكاسيا شوكية,18000.0,الكاف,36.0774395,9.02118129999996,Feuil1
منبت السرس,خروب,,الكاف,36.0774396,9.02118129999996,Feuil1
منبت السرس,نخيل,,الكاف,36.0774397,9.02118129999996,Feuil1
منبت السرس,فيكيس نتدا,,الكاف,36.0774398,9.02118129999996,Feuil1
منبت السرس,قليديشيا,,الكاف,36.0774399,9.02118129999996,Feuil1
منبت السرس,سوفوراجابونكا,,الكاف,36.07744,9.02118129999996,Feuil1
منبت السرس,فلفل اكحل كاذب,1200.0,الكاف,36.0774401,9.02118129999996,Feuil1
منبت السرس,ميليا,800.0,الكاف,36.0774402,9.02118129999996,Feuil1
