mois,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre,feuille
Huile-d-olive,23.3,31.2,25.900000000000006,26.599999999999994,20.799999999999997,14.200000000000003,12.699999999999989,12.100000000000023,10.099999999999994,13.5,17.799999999999983,21.200000000000017,X°2018 (1000T)
Poissons,1.4,1.5,1.8000000000000003,1.5999999999999996,1.8999999999999995,1.5,3.5,1.4000000000000004,1.4000000000000004,2.1999999999999993,2.400000000000002,2.099999999999998,X°2018 (1000T)
Dattes,14.2,14.5,16.099999999999998,19.700000000000003,12.799999999999997,5.299999999999997,4.6000000000000085,3.3999999999999915,3.700000000000003,6.200000000000003,11.299999999999997,12.200000000000003,X°2018 (1000T)
Agrumes,3.0,2.8,4.000000000000001,1.6999999999999993,1.1999999999999993,7.300000000000001,-6.6,0.09999999999999964,0.0,0.09999999999999964,0.20000000000000107,0.09999999999999964,X°2018 (1000T)
Tomates,3.1,1.443737,4.557364,3.1649600000000007,2.578014999999999,1.9555340000000019,1.507954999999999,0.3603279999999991,0.6844479999999997,1.1466139999999996,0.3946320000000014,1.373151,X°2018 (1000T)
