date,nom_ar,nom_fr,unite,valeur
2026-01-20 09:00:01,Point de Rosée,Point de Rosée,°C,8.8
2026-01-20 09:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-01-20 09:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,47.65
2026-01-20 09:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2026-01-20 09:00:01,Température,Température,°C,8.8
2026-01-20 09:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2026-01-20 09:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,9.6
2026-01-20 07:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2026-01-20 07:00:01,Température,Température,°C,9.1
2026-01-20 07:00:01,Humidité relative,Humidité relative,%,100.0
2026-01-20 07:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,47.65
2026-01-20 07:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,9.6
2026-01-20 07:00:01,Direction du vent,Direction du vent,Deg,322.0
2026-01-20 07:00:01,Point de Rosée,Point de Rosée,°C,9.1
2026-01-20 07:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2026-01-20 07:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-01-20 05:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,7.2
2026-01-20 05:00:01,Direction du vent,Direction du vent,Deg,322.0
2026-01-20 05:00:01,Humidité relative,Humidité relative,%,100.0
2026-01-20 05:00:01,Température,Température,°C,9.2
2026-01-20 05:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2026-01-20 05:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-01-20 05:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,47.65
2026-01-20 05:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2026-01-20 05:00:01,Point de Rosée,Point de Rosée,°C,9.2
2026-01-20 04:00:01,Point de Rosée,Point de Rosée,°C,9.1
2026-01-20 04:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2026-01-20 04:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2026-01-20 04:00:01,Température,Température,°C,9.1
2026-01-20 04:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,7.2
2026-01-20 04:00:01,Humidité relative,Humidité relative,%,100.0
2026-01-20 04:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-01-20 04:00:01,Direction du vent,Direction du vent,Deg,322.0
2026-01-20 04:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,47.65
2026-01-20 03:00:01,Température,Température,°C,8.8
2026-01-20 03:00:01,Humidité relative,Humidité relative,%,100.0
2026-01-20 03:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2026-01-20 03:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,9.6
2026-01-20 03:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-01-20 03:00:01,Direction du vent,Direction du vent,Deg,322.0
2026-01-20 03:00:01,Point de Rosée,Point de Rosée,°C,8.8
2026-01-20 03:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,47.65
2026-01-20 03:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2026-01-20 01:00:01,Température,Température,°C,9.5
2026-01-20 01:00:01,Rayonnement solaire,Rayonnement solaire,W/m²,3973.0
2026-01-20 01:00:01,Direction du vent,Direction du vent,Deg,322.0
2026-01-20 01:00:01,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,47.65
2026-01-20 01:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,12.0
2026-01-20 01:00:01,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2026-01-20 01:00:01,Point de Rosée,Point de Rosée,°C,9.5
2026-01-20 01:00:01,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-01-20 01:00:01,Humidité relative,Humidité relative,%,100.0
2026-01-20 00:00:01,Intensité de Pluie,Intensité de Pluie,mm/h,16.8
