date,nom_ar,nom_fr,unite,valeur
2025-12-19 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.2
2025-12-19 07:00:00,L'humidité du sol,L'humidité du sol,mV,516.5
2025-12-19 07:00:00,Température,Température,°C,13.5
2025-12-19 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.2
2025-12-19 06:00:00,L'humidité du sol,L'humidité du sol,mV,516.5
2025-12-19 06:00:00,Température,Température,°C,13.6
2025-12-19 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.2
2025-12-19 05:00:00,Température,Température,°C,13.6
2025-12-19 05:00:00,L'humidité du sol,L'humidité du sol,mV,516.7
2025-12-19 04:00:00,Température,Température,°C,13.6
2025-12-19 04:00:00,L'humidité du sol,L'humidité du sol,mV,516.5
2025-12-19 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.2
2025-12-19 02:00:00,L'humidité du sol,L'humidité du sol,mV,516.7
2025-12-19 02:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.2
2025-12-19 02:00:00,Température,Température,°C,13.7
2025-12-19 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.2
2025-12-19 00:00:00,L'humidité du sol,L'humidité du sol,mV,516.6
2025-12-19 00:00:00,Température,Température,°C,13.8
