code,produits,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,feuille
30712,"Mollusques; Huîtres, congelées ou non, congelées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56892,Feuil1
30719,"Autres mollusques,mémes séparés de leur coquille,vivants,frais;réfrigérés;séchés,salés ou en saumure",0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,70755,125945,87819,33613,Feuil1
30721,"Coquilles st jacques ou peignes ,pétoncles ou vanneaux autres coquillage des genres pecten,chalmys ou placopecten*",100,0,9940,11963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30729,"Autres coquilles st jacques ou peingnes,pétoncles ou vanneaux,autres coquillages des genres pecten , chlamys ou placopecten*",0,19048,45900,2016,2312,0,8950,4100,0,0,2422,0,0,80,0,0,0,0,5136,Feuil1
30731,"Moules(mytillus s.pp.;perna spp):vivantes,fraîches ou réfrigérées)*",0,0,0,1861,3459,5000,0,0,0,0,110,2618,548,9400,4340,200,0,700,8720,Feuil1
30739,"Autres moules (mytilus spp.,perna spp)*",0,0,0,0,0,0,1618,400,0,4640,6670,0,0,0,50,10,45,0,85,Feuil1
30741,"Seiches(sepia officinalis,rossia macrosoma)et sepioles(sépiole s);calmars et encornet(ommastrephes spp *",393910,487171,562731,558827,611352,474114,349813,538353,290151,997551,1098646,162565,140400,193276,153132,215789,215476,207664,126930,Feuil1
30742,"Mollusques; Les fraises et les calmars, qu'ils soient en coquille ou non, vivants, frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178455,Feuil1
30743,"Mollusques; Les poivrons et les calmars, qu'ils soient en coque ou non,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730523,Feuil1
30749,Autres seiches*,1801462,1836074,2735582,4677333,3088316,2205726,2319258,3305682,4865286,3572549,3061029,5475856,5862741,4356561,2985230,2904651,2140293,2347707,1756802,Feuil1
30751,"Vivants frais ou réfrigérés,poulpes ou pieuvres*",180,14278,56979,99212,83,89638,181110,101532,32996,145534,117442,9315,12665,40745,2967,31070,22383,14386,60061,Feuil1
30752,"Mollusques; Pieuvre , Congelé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922618,Feuil1
30759,Autres poulpes ou pieuvre (octopus spp),2146942,978507,2671205,2416142,3473922,2863208,3756857,2200304,2918440,1767406,1618799,2676198,5961445,4070029,2115459,2874005,1840133,1681182,1235017,Feuil1
30760,"Escargots ,autres que de mer *",901882,587845,664555,450193,504877,606349,510605,533587,885859,648734,638104,501047,545151,354850,241709,250407,135866,316326,266398,Feuil1
30771,"Clams, coques et arches Vivants, frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,Feuil1
30772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949,Feuil1
30779,"Autres Clams, coques et arches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,110223,264160,491614,109413,62080,Feuil1
30791,"Autres,y compris les farines,poudres et agglomérés sous forme de pellets d' invertébrés aquatiques autres que les crustacés,propres a l'alimentations",46554,403098,426980,553242,436605,431034,801782,482523,544150,595472,482312,360060,551536,568568,922396,1127053,995532,1108895,495975,Feuil1
30792,"Mollusques en coque ou non, comprend les farines, les repas et les pastilles de mollusques",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45148,Feuil1
30799,Autres coquillages destines a la reproduction*,204269,297855,515099,223186,159825,205731,823454,882578,518767,142073,159500,515207,401032,519850,286404,64711,199171,220542,98832,Feuil1
30811,"Bêches0de0mer Vivantes, fraîches ou réfrigérées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,28,0,0,0,Feuil1
30819,Autres Bêches0de0mer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,235,0,0,Feuil1
30829,Autres Oursins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,1048,0,0,0,Feuil1
30890,Autres oursins,0,0,0,0,0,0,0,0,0,0,0,0,0,32292,280,497,422,383,3380,Feuil1
40110,"Lait et crème de lait ,non concentres ni additionnes de sucre ou d'autres édulcorant*",0,938970,607756,516000,250,327136,72000,11034,0,0,0,115833,3760412,2982418,136667,682120,107100,3618549,3813887,Feuil1
40120,Lait d'une teneur en poids de matières grasses excédant 1% mais pas 6%*,0,3868295,1276140,336,640,1450,114480,0,2478018,1348404,0,336140,3010359,0,111000,0,0,206675,3352286,Feuil1
40130,Lait d'une teneur en poids matière grasse excédant 6%*,0,7984552,3731323,0,0,1064566,1656725,3230332,3398746,684663,3729276,4132391,1553875,0,0,0,0,0,0,Feuil1
40140,"Lait et crème de lait, non concentrés ni additionnés de sucre ou d’autres édulcorants d’une teneur en poids de matières grasses excédant 6 % mais n’excédant pas 10 %",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,1221958,728494,1795623,3820495,Feuil1
40150,"Lait et créme de lait ,non concentrés ni additionnés de sucre ou d'autres édulcorants d'une teneur en poids de matiéres grasses exédant 10 %",0,0,0,0,0,0,0,0,0,0,0,0,0,100044,629800,3180752,1038516,7384106,8271761,Feuil1
40210,"Lait et crème,concentres ou additionnes de sucre ou d'autres édulcorant*",59650,151894,179435,0,42961,48800,18730,0,102000,0,0,47200,322778,52706,25000,0,21000,0,0,Feuil1
40221,"Lait en poudre,en granules ou sous d'autres formes solides d'une teneur en poids de matières grasses excédant 1.5% *",0,102500,0,0,0,0,124643,50000,341975,0,0,0,349575,48750,91500,66000,0,0,0,Feuil1
40229,"Autres lait et crème de lait,concentres ou additionnes de sucre ou d'autres édulcorants en poudre,en granules ou sous d'autre formes solides d'une te",0,87649,0,0,5370,187305,0,0,0,0,0,0,172176,0,0,0,0,0,0,Feuil1
40291,"Autres lait et crème de lait ,concentres ou additionnes de sucre ou d'autres édulcorant sans addition de sucre ou d'autres édulcorant *",0,806885,368388,40860,1784,0,116239,407952,331968,2680,0,0,571545,0,0,0,0,0,0,Feuil1
40299,"Autres lait et crème de lait,concentres ou additionnes de sucre ou d'autres édulcorant d'une teneur en poids de matière grasse n'excédant pas 9.5%",0,598470,467860,150300,114034,114502,655800,0,0,36209,0,56770,564643,28638747,655460,143500,16200,0,43338,Feuil1
40310,"Babeurre,lait et crème cailles,yoghourt,kephir et autres laits et crèmes fermentes ou acidifies,même concentres ou additionnes de sucre ou d'autres",204070,750876,3561052,7838174,4973980,3377910,5650242,1570212,1458232,1270876,2148984,4094247,10233236,8923604,10640360,8627486,8114830,5270909,4439528,Feuil1
40390,"Babeurre lait et crème caille,yoghourt,kephir.autres",0,40000,227992,38652,72231,121560,0,0,0,11460,33853,607829,484495,369613,166515,95180,21084,75296,203680,Feuil1
40410,"Lactosérum,même concentre ou additionne de sucre ou d'autres édulcorants;produits consistant en composant naturels du lait,même additionnes de sucre o",0,0,0,0,0,35925,40000,49000,49000,0,0,0,0,16000,0,22025,58,16,0,Feuil1
40490,"Autres lactosérum,même concentre ou additionne de sucre ou d'autres édulcorants;produits consistant en composants naturels du lait,même additionnes de",0,2000,0,0,0,0,150000,501500,74000,0,0,0,0,850,4000,0,20775,0,1702,Feuil1
40510,"Beurre et autres matières grasses provenant du lait,pâtes a tartiner laitières*",25000,9080,56500,22524,57799,0,25,16000,37000,66069,0,0,70152,0,0,0,4941,7800,151380,Feuil1
40520,Beurre et autres matières grasses provenant du lait;pâtes a tartiner laitières*,0,0,0,0,0,0,0,0,0,0,0,0,0,4249,0,0,0,0,0,Feuil1
40590,"Autres beurre et matières grasses provenant du lait,pâtes a tartiner laitières*",0,0,32500,28000,0,0,0,16800,48000,0,0,0,18000,1782,0,0,0,0,0,Feuil1
40610,"Fromages frais(non affines)y compris le fromage de lactosérum,et caillebotte*",0,7117,17772,77097,25372,1511,7026,0,180,0,0,45679,207237,120251,10780,189,30,0,52217,Feuil1
40620,"Fromages râpé ou en poudre de tous types:fromages râpés ou en poudre ,de tous type*",8,18,1,10117,306,55,10920,1160,120,0,0,1608,34314,89151,72968,31560,24298,13668,11352,Feuil1
40630,"Fromages fondus,autres que râpes ou en poudre *",15670,331128,610150,1315789,1286010,2026374,3788903,6775643,12492322,8295978,6830576,5993781,9610854,8215501,10814602,5056766,6053690,4492942,5649735,Feuil1
40640,Fromages a pâté persillée *,0,0,0,49616,1,0,0,0,0,37,0,0,0,0,0,0,3884,3827,0,Feuil1
40690,Autres fromages et caillebotte*,15301,42468,35166,70145,32552,2886,800,38000,19408,720,271,910,58690,27188,3294,71366,58627,114268,57742,Feuil1
40700,"Oeufs d'oiseaux,en coquilles,frais,conserves ou cuits",60248,22000,190585,75990,0,0,0,0,80,22847,0,197241,134591,1000,0,0,0,0,0,Feuil1
40711,"Oufs d'oiseaux ,en coquilles,frais,conservés ou cuits de volailles de l'espéce gallus domesticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000,100000,0,0,Feuil1
40721,Autres œufs frais de volailles de l'espèce Gallus domesticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852038,1474132,4000,27520,Feuil1
40729,"Autres œufs frais EN COQUILLES,FRAIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,226930,964076,6023783,5036620,3348682,Feuil1
40790,Autres œufs frais CONSERVES OU CUITS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121600,15390,Feuil1
40891,"Autres oeufs d'oiseaux ,dépourvus de leurs coquilles,et jaunes d'oeufs ,frais ,sèchés,cuits a l'eau ou a la vapeur ,moules ,congelées ou autrement cons",11075,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
40900,Miel naturel,485,591,1156,1129,799,1018,2094,571,859,1215,1226,30688,1418,1765,17341,20155,1209,6745,590,Feuil1
41000,"Produits comestibles d'origine animale ,non dénommes ni compris ailleurs*",0,0,0,0,0,0,0,0,250,0,0,0,0,200,0,0,0,0,0,Feuil1
50100,"Cheveux bruts,même laves ou dégraisses,déchets de cheveux *",0,130,21429,18842,21989,23629,29310,31191,24506,31270,25682,29190,24235,18384,15731,13856,23578,26564,28808,Feuil1
50210,Soies de porcs ou de sanglier;poils de blaireau et autres poils pour la brosserie;déchets de ces soies ou poils *,1900,750,3650,3100,0,850,0,3250,0,0,0,0,0,0,0,0,0,0,0,Feuil1
50400,"Boyaux,vessies et estomacs d'animaux ,entiers ou en morceaux ,autres que ceux de poissons a l'état frais ,réfrigèré ,congelés,sale ou en saumure,sec",650,0,0,0,0,0,0,0,0,0,200,0,0,0,400,2555,10020,5246,800,Feuil1
50510,"Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leurs duvets,plumes et parties de plumes (même rognées),duvets,bruts:palmes des espèce",0,0,0,0,625,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
50590,"Autres peaux at autres parties d'oiseaux revêtues de leurs plumes ou de leurs duvets ,plumes et parties de plumes (même rognées)duvets,bruts ou simple",0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,Feuil1
50800,"Corail et matières similaires,bruts ou simplement préparés,mais non autrement travailles ;coquilles et carapaces de mollusques,",5335,5479,5201,5625,7507,7838,11436,20837,17241,20839,19721,32407,43966,44690,6431,7187,10784,7966,5674,Feuil1
50900,Eponges naturelles d'origine animale *,14839,12857,15185,19965,19306,24421,21138,28849,12060,0,0,0,0,0,0,0,0,0,0,Feuil1
51000,"Ambre gris,castor,civettes et musc;cartharides;bile;même séchée;glande et autres substances d'origine animale utilisées pour la préparation de produit",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
51110,Sperme de taureaux*,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
51191,"Autres produits d'origine animale,non dénommes ni compris ailleurs;animaux morts des chapitres 1 ou 3 ,impropres a l'alimentation humaine*",17599,40528,56240,75463,135682,6682,5800,5010,6340,5387,4590,3040,2180,180,240,0,0,0,0,Feuil1
51199,"Autres produits de poissons ou de crustacés,mollusques ou autres invertébrés aquatiques ;animaux morts du chapitre3*",0,0,0,0,0,0,0,0,5057,143659,185404,205814,188854,107684,57982,114496,21651,58512,34916,Feuil1
60110,"Eaux,y compris les eaux minérales naturelles ou artificielles et les eaux gazeuses,non additionnées de sucre ou d'autre édulcorants ni aromatisées;gl",0,6500,0,0,0,15800,0,37014,18314,132522,68450,0,240,425,0,96000,20000,0,0,Feuil1
60120,Bulbes;oignons;tubercules;racines tubéreuses;griffes et rhizomes;en végétation ou en fleur ;plantes et racines de chicorée*,590975,741350,392530,292450,575200,601910,960320,810346,571783,610593,771394,447609,606898,893720,570711,420999,440135,226088,137922,Feuil1
60210,Autres plantes vivantes (y compris leurs racines boutures et greffons,24372,33258,24819,69233,48156,34493,47991,18022,38227,22114,22508,24687,10144,20014,34448,21192,17992,18250,0,Feuil1
60220,"Autres plantes vivantes (y compris leurs racines )boutures et greffons;blanc de champignons:arbres;arbustes,arbrisseaux et buissons;a fruits comestibles",5740,20176,5832,150798,47982,48514,43043,19686,50014,26275,82471,55815,251817,54515,32545,31400,70849,56120,28090,Feuil1
60230,"Autres plantes vivantes (y compris leurs racines )boutures et greffons;blanc de champignons:rhododendrons et azalées,greffes ou non*",0,0,0,0,150,0,0,0,0,0,8729,0,0,0,0,0,0,500,1000,Feuil1
60240,"Autres plantes vivantes(y compris leurs racines)boutures et greffons;blanc de champignons:rosiers,greffes ou non*",0,0,0,0,0,0,0,10,0,472,0,0,0,0,0,0,0,0,0,Feuil1
60290,Autres plantes vivantes(y compris leurs racines)boutures et greffons;blanc de champignons :autres*,104566,2514,9632,214857,94654,133069,304232,570588,527431,470523,406052,589118,618915,512404,261470,272078,233274,98094,41456,Feuil1
60310,"Fleurs et boutons de fleurs,coupes,pour bouquets ou pour ornements,frais,sèchés,blanchis,teints,imprègnes ou autrement prépares*",79334,189099,103253,9918,58130,28986,16482,41935,5439,0,0,0,0,0,0,0,0,0,0,Feuil1
60311,Roses,0,0,0,0,0,0,0,0,0,196,1055,54304,37536,0,0,0,0,4280,0,Feuil1
60312,Fleurs d'oeillets fraiches *,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,355,0,Feuil1
60319,"Fleurs et boutons de fleurs, frais, coupés, pour bouquets ou pour ornements (à l''excl. des roses, des oeillets, des orchidées et des chrysanthèmes)",0,0,0,0,0,0,0,0,715,3025,10842,121237,31633,6689,19835,14554,50942,19987,2447,Feuil1
60390,"Fleurs et boutons de fleurs,coupes ,pour bouquets ou pour ornement,frais,sèchés,blanchis,teints,imprègnes ou autrement prépares:autres *",227105,166586,214993,157050,229065,214955,157095,134259,111409,8581,5160,9,119,56,530,35,0,0,40,Feuil1
60410,"Feuillage,feuilles,rameaux et autres parties de plantes,sans fleurs ni boutons de fleurs,et herbes,mousses et lichens,pour bouquets ou pour ornement,f",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Feuil1
60420,"Frais d'autres feuillages,feuilles;rameaux et utres parties de plantes,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornements,frais,séchés,blanchis,tients;imprégnés ou autrement préparés",0,0,0,0,0,0,0,0,0,0,0,0,0,548998,620999,851516,738062,482462,650526,Feuil1
60490,"Autres feuillages,feuilles;rameaux et utres parties de plantes,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornements,frais,séchés,blanchis,tients;imprégnés ou autrement préparés",0,0,0,0,0,0,0,0,0,0,0,0,0,210234,378249,496568,385424,682454,876260,Feuil1
60491,"Feuillage ,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs,et herbes;mousses et lichens;pour bouquets ou pour ornement,",705,0,10062,8643,372967,568980,1068288,1151638,1039370,1031664,875565,1718725,1382652,444295,0,0,0,0,0,Feuil1
60499,"Feuillage,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornement,f",31006,490,12216,7551,48841,120581,148696,333357,200240,710672,416307,441847,514438,91500,0,0,0,0,0,Feuil1
70110,"Pommes de terre ,a l'état frais ou réfrigèré:de semences*",50000,0,25000,96000,145000,0,358300,10046,53,3360,100065,261620,478850,522010,110650,798069,27700,27700,25045,Feuil1
70190,"Pommes de terre,a l'état frais ou réfrigèré:autres*",3333061,19665,2139325,1245725,688184,6784905,1849016,6659988,11438162,12346794,4559070,9820016,13384347,4763506,12242902,14013376,632628,3264232,1362919,Feuil1
70200,"Tomates,a l'état frais ou réfrigèré*",1072189,1559970,2380696,1874008,1820741,1959691,2763462,2179613,3657345,11144631,9394559,15195869,18447160,23957062,20819379,20247195,20457242,26543755,14568570,Feuil1
70310,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré*",11190,24091,1871460,1429187,14372,109847,83065,1148981,1675137,2560720,2855503,1249502,2903668,1115140,3390420,2364659,1364455,3406975,1776895,Feuil1
70320,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:aulx*",151897,242004,247754,148982,0,320,0,105350,480,20020,300450,262700,182540,192778,58900,29729,6191,2799,33164,Feuil1
70390,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:poireaux et autres légumes alliasses*",0,615,0,1025,3938,5475,211513,218334,244436,89902,46712,88185,274866,371242,144708,275414,23838,2435,21812,Feuil1
70410,"Choux,choux0fleurs,choux frises,choux0raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré*",40,41,280,4200,636,266,25622,46604,3300,76181,121920,327164,51063,386786,133935,967608,1301366,153191,38117,Feuil1
70420,"Choux,choux0fleurs,choux frises,choux0raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré:choux de bruxelles*",0,0,0,0,0,0,0,0,0,0,0,0,0,7800,4400,20000,2000,5000,100,Feuil1
70490,"Choux,choux0fleurs,choux frises,choux raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré:autres",907,200,0,900,0,500,0,980,20,141579,104699,142136,215740,268378,108596,180500,204300,86437,117075,Feuil1
70511,Laitues(lactuca sativa)et chicorées(cichorium spp.)a l'état frais ou réfrigèré:laitues;pommes *,0,62,0,1150,0,0,0,30,0,0,2900,0,0,1900,260,4122,0,80,4387975,Feuil1
70519,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou réfrigèré:autres*,0,250,0,11423,0,209130,90378,803950,2169324,3080696,228163,653536,48548,2146222,5772605,2412957,39717,23598,13800,Feuil1
70521,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou refrigere:chicorées*,0,0,0,0,0,0,12208,31000,207,0,0,0,0,0,0,0,0,0,0,Feuil1
70529,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou réfrigèré: autres*,0,0,0,0,20685,0,0,9262,66129,0,0,0,0,23322,213150,281990,285200,422600,335150,Feuil1
70610,"Carottes,navets,betterave a salade,salsifis,céleris0raves,radis et racines comestibles similaires,a l'état frais ou réfrigèré*",252,150,450,76700,400,825,228,8240,5551,69533,65221,64253,82605,42286,146657,817042,402620,130700,8297,Feuil1
70690,"Carottes,navets,betterave a salade,salsifis,",0,0,0,0,33480,0,0,0,0,1050,21078,26453,280764,30447,14491,8067,10650,1745,2221,Feuil1
70700,Concombres et cornichons a l'état frais ou réfrigèré*,630,400,6439,3186,308,17764,20264,5490,4211,3724,4139,657,1015,4995,12590,49964,2167,110765,4340,Feuil1
70810,"Légumes a cosses,écosses ou non,a l'état frais ou réfrigèré*",458,1800,0,360,100,5350,20212,1360,6220,203929,223764,113163,597647,1036070,198712,1225017,530695,116965,85579,Feuil1
70820,"Légumes a cosses,écosses ou non,a l'état frais ou réfrigèré",8724,8801,0,5215,50,12,96,28769,0,9950,52996,46550,5070,24890,7700,8090,12239,26945,20971,Feuil1
70890,"Légumes a cosse,écosses ou non ,a l'état frais ou réfrigèré:autres légumes a cosse*",0,22,1000,200,1588,6945,540,61626,61734,74435,606361,447725,1452570,2154880,959148,644059,695410,608975,157760,Feuil1
70910,Autres légumes a l'état frais ou réfrigère:artichauts*,257908,66757,159800,204301,43091,47859,267042,234229,390344,0,0,0,0,0,0,0,0,0,0,Feuil1
70920,"Autres légumes,a l'état frais ou réfrigère:asperges*",453,41389,51835,142915,52205,147996,44133,254455,216299,260450,200013,114284,67722,55500,58776,0,540,0,474,Feuil1
70930,"Autres légumes,a l'état frais ou réfrigère:aubergines*",3077,36,0,0,900,21169,4391,0,1816,33494,321252,998495,669107,589303,166408,294832,231569,90592,81434,Feuil1
70940,"Autres légumes ,a l'état frais ou réfrigère:céleris autres que les céleris0raves*",0,0,0,400,0,0,0,310,0,0,0,180,0,2400,0,12,0,0,112,Feuil1
70951,"Autres légumes ,a l'état frais ou réfrigèré:champignons et truffes *",2986,23864,19632,11524,263,0,19,0,172,2136,23760,416,8572,29643,3451,0,0,0,20,Feuil1
70952,"Autres légumes,a l'état frais ou refrigeré:truffes",12258,33901,1758,51,1290,275,1022,5665,9126,0,0,0,0,0,0,0,0,0,0,Feuil1
70959,"Autres légumes,a l'état frais ou réfrigèré*",0,0,0,7363,9210,8311,11047,1337,46447,73233,90852,102165,157140,439714,608921,66062,44331,19717,11794,Feuil1
70960,Autres légumes a l'état frais ou réfrigèré:piments du genre capsicum ou du genre pimenta*,3526,34587,9199,9184,19098,4708,65878,61278,104167,1360690,859129,603516,406604,1867177,950674,1406634,1786159,956008,812476,Feuil1
70970,"Autres légumes a l'état frais ou réfrigèré:épinards,tétragones(épinards de nouvelle0zelande)et arroches (épinards géant)*",205,0,0,0,0,0,0,0,0,282,1832,4000,1060,72700,11885,30881,15,0,159,Feuil1
70990,"Autres légumes,a l'état frais ou réfrigèré:autres",55045,146919,100300,199514,116593,187274,650129,1851522,1729182,3352917,6030262,9808653,12059214,6838272,112010,0,3822,0,0,Feuil1
70991,Artichauts,0,0,0,0,0,0,0,0,0,0,0,0,0,110865,542645,931253,2945209,3058781,4402648,Feuil1
70992,Olives,0,0,0,0,0,0,0,0,0,0,0,0,0,45311,151826,250511,159218,36711,16720,Feuil1
70993,"Citrouilles,courges et calebasses",0,0,0,0,0,0,0,0,0,0,0,0,0,1282850,3025193,3803400,3990318,4070588,1446368,Feuil1
70999,Autres légumes à l'état frais ou réfrigéré,0,0,0,0,0,0,0,0,0,0,0,0,0,613047,1698033,1811646,5114302,4033478,871075,Feuil1
71010,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pommes de terre",1204075,0,2690700,24000,283540,1964235,1238770,2007160,2074745,27740,93220,0,2500,2900,0,0,0,3440,0,Feuil1
71021,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pois(pisum sativum)",1800,2,0,0,0,4420,0,280,200,9116,0,0,64776,2700,850,0,0,2500,0,Feuil1
71022,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pois(pisum sativum)",270,0,0,0,287,3260,0,0,0,1428,0,0,700,500,0,9700,0,0,0,Feuil1
71029,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congeles;autres",2883,0,0,816,100,94,0,0,153,0,0,545,104912,0,1085,195,0,100,0,Feuil1
71030,"Légumes,non cuits ou cuits a l'eaux ou a la vapeur congelées:épinards,tétragone(épinards de nouvelle0zelande)et arroche(épinards géant)*",860,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,16,Feuil1
71080,"Légumes,non cuits ou cuit a l'eaux ou a la vapeur congelées:autres légumes*",99877,81355,58229,119577,792510,107079,298632,16069,32193,26939,50496,82609,301415,108874,30848,58738,19253,4500,160,Feuil1
71090,"Légumes,non cuits ou cuits a l'eaux ou a la vapeur congelées: mélanges de légumes",1948,460,51453,5871,972,7988,7149,1423,34951,15496,525,0,1080,0,0,0,0,85,0,Feuil1
71120,"Légumes conserves provisoirement(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou additionnée d'autres substances servant a assurer leur co",0,9692,20885,48858,8568,16200,39900,104480,0,4733,7920,20480,407368,44945,38668,89188,19621,7086,8408,Feuil1
71140,"Légumes conserves provisoire(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou additionne d'autres substances servant a assurer leurs conser",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,2000,1700,10054,Feuil1
71159,"Champignons et truffes, conservés provisoirement [p.ex. au moyen de gaz sulfureux ou dans de l''eau salée, soufrée ou additionnée d''autres substances servant à assurer provisoirement leur conservation], mais impropres à l''alimentation en l''état (à l''",0,0,0,0,0,0,0,0,19260,0,0,9333,0,0,0,0,0,0,0,Feuil1
71190,"Légumes conserves provisoire(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou aditionnée d'autres substances servant a assurer leur conserva",396800,110552,69396,2615,43211,102626,358693,203232,691104,3644884,2333444,600442,1409288,858635,474708,589330,774524,1152887,1022286,Feuil1
71220,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares: oignons*",7416,0,300,0,0,15739,134875,27284,17276,51275,0,16000,0,0,100,790,6000,3600,6500,Feuil1
71230,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares:champignons et truffes*",1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
71232,"Legumes secs,meme coupes en morceaux ou en tranches ou bien broyes ou pulverses,mais non autrement prepares: oreilles de judas*",0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,Feuil1
71239,"Autres légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares*",0,0,0,0,425,0,0,0,0,6,0,7280,0,0,0,0,0,0,0,Feuil1
71290,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares:autres légumes;mélanges de légumes*",176252,316850,1147410,524196,608243,1053723,1284438,4481329,2454331,4046341,3318657,3990587,4013337,4628040,4138170,4920667,4096680,5714783,5997780,Feuil1
71310,"Légumes a cosses secs,écosses,même décortiques ou casses:pois(pisum sativum)*",169,5,20250,5435,114105,14230,35200,45950,4,53188,130026,66620,54575,54115,67663,276782,59500,1300,2355,Feuil1
71320,"Légumes a cosses secs,écosses,même décortiques ou casses: pois chiche*",282508,228106,1388183,547697,128173,110000,172180,22934,233990,326400,132500,6148,2290334,409911,136841,277577,848007,1250726,283928,Feuil1
71331,"Légumes a cosses secs,écosses,même décortiques ou casses: haricots('vigna spp.phaselous spp)*",0,0,0,0,0,0,0,0,0,0,2500,200,5000,1820,33000,0,28510,6000,0,Feuil1
71332,"Légumes a cosses secs,écosses,même décortiques ou casses:haricots""petit rouge""(haricots adzuki)(phaselous ou vigna angularis)*",0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,1000,2000,0,Feuil1
71333,"Légumes a cosses secs,écosses,même décortiques ou casses:haricots communs(phaseolous vulgaris)*",0,100,0,5899,0,0,33,0,0,0,0,0,0,0,300,2500,340,0,0,Feuil1
71334,Pois Bambara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,Feuil1
71339,"Autres légumes a casses secs,écosses,même décortiques ou casse*",70,0,85000,20100,3090,0,0,850,0,7300,0,0,1758800,35100,203000,2500,0,0,130,Feuil1
71340,"Légumes a casses secs ,écosses,même décortiques ou cassées :lentille*",0,0,358400,86040,164527,11,193850,108600,0,6000,0,0,65000,680,2948,7000,5690,23486,53008,Feuil1
