code,produits,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,feuille
10639,Autres animaux vivants oiseaux autres*,0,0,0,519920,163300,43200,16095,54000,1042,0,0,673,0,3922,1369,272,0,336,0,Feuil1
10641,Abeilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11628,0,0,0,Feuil1
10649,Autres insectes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21668,4245,Feuil1
10690,Autres animaux vivants autres*,0,0,0,0,0,1664,58413,7978,93634,43859,18647,4000,150,0,654,1652,6599,39932,9180,Feuil1
20130,"Viandes des animaux de l'espèces bovine,fraîches ou réfrigérées désossées*",0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
20230,"Viandes des animaux de l'espèce bovine,congelées désosses*",0,0,0,221011,376493,343451,0,0,0,0,0,0,10526,0,0,0,0,0,0,Feuil1
20312,"Viandes des animaux de l'espèces porcine,fraîches,réfrigérées ou congelées,jambons,épaules et leurs morceaux non désosses*",0,0,0,0,0,0,0,0,2581,0,0,0,0,0,0,0,0,0,0,Feuil1
20319,"Autres viandes des animaux de l'espèce porcine,fraîches,réfrigérées ou congelées *",0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
20322,"Viandes des animaux de l'espèce porcine,fraîches,réfrigérées ou congelées;jambons,épaules non désosses*",0,0,610,0,0,0,0,0,0,0,0,0,0,16651,0,0,0,0,0,Feuil1
20422,"Autres viandes des animaux de l'espèces ovine,fraîches ou réfrigérées autre morceaux non désosses*",0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,Feuil1
20430,"Autres viandes des animaux de l'espèces ovine,fraîches ou réfrigérées carcasses et demi carcasses d'agneau,congelées *",0,0,0,0,0,0,0,0,0,0,0,134461,0,0,0,0,0,0,0,Feuil1
20450,Viandes des animaux de l'espèces caprine*,0,0,0,0,0,0,0,0,0,35099,0,0,0,0,0,0,0,0,0,Feuil1
20500,"Viandes des animaux des espèces chevaline,asine ou mulassière,fraîche,réfrigérées ou congelées*",0,0,0,0,0,0,0,1245,2034,0,0,0,0,0,0,0,0,0,0,Feuil1
20621,"Abats comestibles des animaux des espèces bovine,congelés;langues*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,70523,0,0,0,0,Feuil1
20622,"Abats comestibles des animaux des espèces bovine,congelés foies*",0,0,0,0,0,0,0,0,0,0,0,0,247928,56229,0,0,171710,30000,40000,Feuil1
20680,"Autres de l'espèce porcine,frais ou réfrigérés*",0,0,0,0,0,0,0,0,2732,7720,0,0,0,0,0,0,0,0,0,Feuil1
20690,"Viandes des animaux de l'espèce porcine,fraîches,réfrigérées ou autres congelés*",0,0,0,0,0,0,0,0,0,0,0,0,97863,30654,0,0,103083,0,0,Feuil1
20711,"Viandes et abats comestibles,frais,réfrigères ou congelés,des volailles du n° 01.05,de coqs et de poules non découpés en morceaux,frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,1520585,114625,766768,1434895,889921,893904,3780620,Feuil1
20712,"Viandes et abats comestibles,frais,réfrigérés ou congelés des volailles du n° :01.05;non découpés en morceaux congelés*",0,0,47595,17168,0,0,0,0,588,209052,0,0,5603643,2312750,627279,299500,163950,90890,1179476,Feuil1
20713,"Viandes et abats comestibles,morceaux frais ou réfrigérés*",0,0,0,0,0,0,0,13968,0,0,0,184624,162083,29569,25285,675056,1442260,447818,996352,Feuil1
20714,"Viandes et abats comestibles,morceaux et abats congelés;de dinde et dindon*",0,0,0,0,0,0,0,0,52345,118913,799719,1748727,2031625,696356,953531,1386019,618119,590695,1141106,Feuil1
20724,"Viandes de dinde et dindons non découpés en morceaux ,frais ou réfrigérés*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21392,Feuil1
20725,"Viandes et abats comestible,frais,réfrigères ou congelés des volailles non découpes en morceaux congelés*",0,0,0,0,0,0,0,0,0,0,0,0,0,22696,146865,146750,16500,0,50048,Feuil1
20726,"Morceaux et abats ,frais ou réfrigères*",11540,10750,247670,50,0,0,0,0,7838,4977,201445,599952,654373,583483,464239,219516,140289,280639,794374,Feuil1
20727,"Morceaux et abats ,congelés *",795620,626638,659827,852817,466901,78808,32384,0,0,40006,203067,138715,581195,518042,330014,1275092,1888173,2163991,2103799,Feuil1
20736,"Autres viandes et abats comestibles,congelées *",3728,0,0,12443,1203,0,0,3699,0,0,0,0,0,0,0,0,0,0,0,Feuil1
20760,"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles De pintades",0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,Feuil1
20890,"Autres viandes et abats comestibles,frais,réfrigères ou congelés;autres*",5617,242504,233524,691638,189697,278350,473715,225936,344836,267224,204934,416762,517527,307206,260140,143947,9207,72167,0,Feuil1
21091,"Autres,y compris les farines et poudres,comestibles,de viandes ou d'abats de primates*",0,0,0,0,0,0,0,0,0,0,0,31101,0,0,0,0,0,0,0,Feuil1
21099,"Autres,y compris les farines et poudres,comestibles,de viandes ou d'abats autres*",0,0,0,0,0,50,0,0,0,0,8998,24320,15611,28722,19004,54905,0,0,0,Feuil1
30110,"Poissons vivants ,poissons d'ornement *",0,0,0,0,0,0,0,0,0,6844,67220,18602,0,0,0,0,0,0,0,Feuil1
30119,Autres Poissons vivants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,70933,22999,Feuil1
30192,Autres poissons vivants (anguille spp)*,413925,151891,249370,177542,164679,272124,456061,706357,703507,586080,191709,599329,114623,88027,723351,1087110,1522061,1121278,1733166,Feuil1
30194,Thons rouges (Thunnus thynnus),0,0,0,0,0,0,0,0,0,1597387,1058288,1772725,1217689,6354258,7703221,2875186,13878320,17194355,29536276,Feuil1
30195,Thons rouges du sud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6153578,20667999,14691900,21649692,Feuil1
30199,Poissons vivants;autres*,0,0,45023,3471393,859458,0,4325942,0,385800,32576,45329,387968,329602,155069,173218,209827,10178420,9149244,10005544,Feuil1
30211,"Poissons frais ou réfrigérés a l'exception des filets de poissons et autre chair de poissons du n° 03.04 salmonides a l'exclusion des foies,oeufs et l",0,0,344205,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,Feuil1
30212,"Saumons du pacifique (oncorhynchus nerka,oncorhynchus *",0,0,0,0,0,0,0,0,0,0,106619,0,0,0,0,0,0,0,0,Feuil1
30222,Poissons frais ou réfrigères a l'exception des filets de poissons et autres chair de poissons du n° 03.04(plies ou carrelets *,0,0,0,0,0,0,0,0,0,20826,0,0,0,0,0,0,0,0,160280,Feuil1
30223,Poissons plats (soles),0,0,0,0,0,529,625,354,166,0,0,0,0,15829,0,0,0,0,299,Feuil1
30229,"Autres poissons (sardine) ,frais ou réfrigères a l'exclusion des filets et chair de poissons du n° 03.04 et a l'exclusion des foies,oeufs et laitances",72119,7033,47037,57793,141,11025,1113019,46171,447575,446995,194341,20193,92672,624524,1020583,724499,1470962,3120325,3575482,Feuil1
30231,"Thons (du genre thunnus),listaos ou bonites a ventre raye (euthynnus(katsuwonus)pelamis)a l'exclusion des foies oeufs et laitances *",71233,0,101960,1636295,509417,0,0,0,0,12438,8467,367,226,0,0,0,2759,0,14556,Feuil1
30232,Thons a nageoires jaunes (thunnus albacares)*,148816,30889,0,6204,262269,0,0,0,0,0,0,0,60,0,406,0,0,0,0,Feuil1
30233,Listaos ou bonites a ventre raye*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,859,Feuil1
30234,Thons obèses*,0,0,0,7358,0,0,0,0,0,54207,0,0,0,0,0,0,0,0,0,Feuil1
30235,Thons rouges*,0,0,0,14606236,5260223,13990102,29857574,45135075,43894231,56997967,49646575,32814356,13437166,18609008,59448047,42203100,20550659,0,0,Feuil1
30236,Thons rouges du sud*,0,0,0,0,0,18961,10956252,8466020,33338,12617946,127451,0,0,1700271,0,0,0,0,0,Feuil1
30239,Autres destines a la fabrication industrielle des produits relevant du n° 16.04*,9361260,10079395,17596827,3984546,1359868,534952,626516,731765,4916743,1760872,35322,0,28434213,4860503,9890876,18,0,0,0,Feuil1
30240,"Harengs a l'exclusion des foies ,oeufs et laitances*",0,0,0,53485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30242,Anchois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34227,Feuil1
30243,"Sardines, sardinelles , sprats ou esprots",0,0,0,0,0,0,0,0,0,0,0,0,0,756861,947927,827450,1265138,687464,93788,Feuil1
30244,Maqueraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,Feuil1
30245,Chinchards,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,0,200,11300,22886,2206,Feuil1
30247,Espadons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78581,89024,120126,49331,14775,Feuil1
30250,"Morues(gadus morhua,gadus ogac,macrocephalus),a l'exclusion des foies,oeufs et laitances*",0,0,0,0,1787,0,0,0,0,0,0,0,49,0,0,0,0,0,0,Feuil1
30251,Morues,0,0,0,0,0,0,0,0,0,0,0,0,0,3598,0,0,0,0,0,Feuil1
30254,Merlus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12607,0,0,0,Feuil1
30256,Merlans bleus,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,0,0,0,0,1119,Feuil1
30259,Autres harengs,0,0,0,0,0,0,0,0,0,0,0,0,0,193597,584660,627014,733173,321224,34509,Feuil1
30261,"Autres poissons a l'exclusion des foies oeufs et laitances,sardine*",101418,0,4375,61932,272310,0,199868,19286,852353,2094766,300725,491227,753574,236974,0,0,0,0,0,Feuil1
30264,Maquereaux(scomber)*,0,0,0,0,0,0,0,0,0,0,8121,0,0,0,0,0,0,0,0,Feuil1
30266,Anguilles(anguilla spp) a l'exception des filets et chair de poisson*,974,0,0,0,0,0,12483,5587,16101,7606,74148,29219,46245,0,0,0,0,0,0,Feuil1
30267,Espadons (Xiphias gladius),0,0,0,0,0,0,0,0,0,208582,146605,129526,135372,0,0,0,0,0,0,Feuil1
30269,"Capres d'eau douce ,frais ou réfrigères a l'exception des filets et chair de poissons du n° 03.04 et a exclusion des foies ,oeufs et laitances *",11699232,12058137,12679256,12329777,13903683,17747759,20928996,27866192,32810344,23148190,18733030,14308859,15455437,2378100,0,52283,26054,1202262,0,Feuil1
30270,"Foies,oeufs et laitances*",36770,10300,0,4059,0,3495,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30273,Carpes tilapias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,Feuil1
30274,Anguilles tilapias,0,0,0,0,0,0,0,0,0,0,0,0,0,46551,684348,22973,0,13148,10065,Feuil1
30282,Raies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,1898,119,Feuil1
30284,Bars,0,0,0,0,0,0,0,0,0,0,0,0,0,1988251,1344596,1127252,256406,1251260,2981596,Feuil1
30285,Dorades,0,0,0,0,0,0,0,0,0,0,0,0,0,2869853,2696142,1897600,1003740,7643559,22324479,Feuil1
30289,Autres tilapias,0,0,0,0,0,0,0,0,0,0,0,0,0,4514294,4588865,5778623,8256432,10865847,21995415,Feuil1
30290,"Foies, oufs et laitances d'autres poissons,frais ou refrigeres",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18511,2443,0,Feuil1
30291,Fois et œufs de poissons frais ou réfrigérés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,Feuil1
30323,Tilapias salmonidés,0,0,0,0,0,0,0,0,0,0,0,0,0,5617,0,0,0,0,0,Feuil1
30325,Carpes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,Feuil1
30326,Anguilles tilapias,0,0,0,0,0,0,0,0,0,0,0,0,0,8227,70353,327256,172076,564864,1130257,Feuil1
30333,Soles(solea spp)*,0,0,0,5227,0,0,0,0,0,0,0,0,0,0,0,0,442,412,0,Feuil1
30334,Turbots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408660,499319,258969,76311,Feuil1
30339,"Flets communs a l'exception des filets et autre chair de poissons du n° 03.04 et l'exclusion des foies ,oeufs et laitances ,congelés*",552,0,0,65658,27845,0,17102,22506,1312,5930,0,38981,0,42511,17745,15320,0,0,319463,Feuil1
30341,"Thons(du genre thunnus),listaos ou bonites a ventre raye a l'exclusion des foies oeufs et laitances *",0,0,0,89704,22532,4436,0,25254,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30342,Thons a nageoires jaunes (thunnus albacares)*,33997,13488,0,12983,14,0,93323,168154,187784,123972,72735,0,0,0,0,0,0,0,0,Feuil1
30343,Listaos ou bonites a ventre raye*,0,0,389,0,0,0,2288,0,0,0,0,0,1000,0,0,0,0,0,0,Feuil1
30344,Thons obèses*,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30345,Thons rouges*,0,0,0,0,114890,8691567,0,47803,0,823,0,0,0,0,0,0,0,0,0,Feuil1
30346,Thons rouges du sud*,0,0,0,0,0,0,0,0,0,0,0,0,0,12163047,0,0,0,0,0,Feuil1
30349,Autres destines a la fabrication industrielle des produits relevant du n° 1604*,22651,638908,2555708,1702700,1464243,906998,703081,110460,19190,630,0,0,0,0,0,0,0,0,0,Feuil1
30351,"Harengs (clupea harengus, clupea pallasii) et morues (gadus morhua,gadus ogac,gadus macrocephalus), à l'exclusion des foies,oeufs et laitances*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50099,0,44195,Feuil1
30353,"Sardines a l'exception des filets et chair de poissons du n 0304 et a l'exclusion des foies,oeufs et laitances,congeles",0,0,0,0,0,0,0,0,0,0,0,0,0,624139,1192304,596071,672884,2781359,637085,Feuil1
30354,"Maquereaux congeles, a l'exception des filets et autre chair de poissons du n?0304 et a l'exclusion des foies, oeufs et laitances",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,Feuil1
30355,"Chinchards congeles, a l'exception des filets et autre chair de poissons du n?0304 et a l'exclusion des foies, oeufs et laitances",0,0,0,0,0,0,0,0,0,0,0,0,0,22122,22193,32864,24614,25354,28202,Feuil1
30356,"Mafous congeles, a l'exception des filets et autre chair de poissons du n?0304 et a l'exclusion des foies, oeufs et laitances",0,0,0,0,0,0,0,0,0,0,0,0,0,4205,0,0,0,0,0,Feuil1
30359,"Autres poissons congelés de la sous 0 position 0303,5, y compris les anchois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107704,Feuil1
30361,"Espadons (Xiphias gladius) et légines ( Dissostichus spp.), à l'exclusion d",0,0,0,0,0,0,0,0,0,3944,8299,0,0,0,0,0,0,0,0,Feuil1
30366,"Merlus du genre merluccius, congeles, a l'exception des filets et autre chair de poissons du n 03 04 et a l'exclusion des foies, oeufs et laitances",0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,Feuil1
30368,"Merlans bleux congelés à l'exception des filets et chair de poissons du n 0304 et a l'exclusion des foies,oeufs et laitances",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,Feuil1
30369,Autres poissons des familles bregmaceroitidas,0,0,0,0,0,0,0,0,0,0,0,0,0,18448,280739,120721,87359,0,0,Feuil1
30371,"Autres poissons a l'exclusion des foies,oeufs et laitance;sardines*",0,1200,3113,20658,7255211,64488,1228950,412744,919184,1431824,1477168,810417,1123639,92793,0,0,0,0,0,Feuil1
30372,"Eglefins(melanogrammus aeglefinus),congelés,a l'exclusion des filets et autres chair de poissons du n° 03.04 et a l'exclusion des foies ,œufs et lait",0,0,0,0,0,8505,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30374,"Maquereaux (scomber,scombrus,scomber australasicus scomber japonicus)*",0,0,0,0,0,0,0,0,0,0,24203,0,27000,0,0,0,0,0,0,Feuil1
30375,Squales*,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30376,Anguilles(anguilla spp)*,0,0,0,0,1027,0,0,19351,188089,32973,23388,0,0,1016,0,0,0,0,0,Feuil1
30377,"Bars,(loups)(dicentrarchus labrax,dicentrarchus punctatus)*",0,0,0,0,0,0,1169,290,0,0,0,348720,148677,15983,0,0,0,29655,0,Feuil1
30378,Merlus(merluccius spp.urophycis spp)*,0,0,0,0,427,0,0,0,0,0,2768,0,0,0,0,0,0,0,0,Feuil1
30379,"Capres;d'eaux douce ,congelés a l'exception des filets et autre chair de poissons du n° 03.04 et a l'exclusion des foies,oeufs et laitances *",21911,207082,166623,1140461,214152,2085841,3033581,3481867,2988539,1640809,443814,1562123,1651875,431713,0,0,0,51687,0,Feuil1
30380,"Foies,oeufs et laitances *",0,0,173013,77876,15094,20092,0,1573,0,0,0,9808,0,0,0,0,0,0,0,Feuil1
30384,"Bars(loups) a l'exception des filets et autre chair de poissons du n? 0304 et a l'exclusion des foies, oeufs et laitance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184706,114452,21190,0,Feuil1
30389,"Autres poissons congelés à l'exclusion des foies ,oufs et laitances",0,0,0,0,0,0,0,0,0,0,0,0,0,331805,176900,497595,721951,1017961,1642254,Feuil1
30390,"Foies, oufs et laitances d'autres poissons, congeles",0,0,0,0,0,0,0,0,0,0,0,0,0,3035,0,0,451,0,0,Feuil1
30391,"Foies, œufs et laitances de poissons, congelés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,Feuil1
30410,"Filets de poissons et autre chair de poissons (même hachée)frais,réfrigères ou congelés*",85059,0,3892,182728,705822,288101,6819,81943,452330,0,0,0,0,0,0,0,0,0,0,Feuil1
30419,"Filets de poissons et autre chair de poissons, même hachée, frais ou réfrigérés (à l''excl. d''espadons et de légines)",0,0,0,0,0,0,0,0,808351,1008372,2269,5147,1248233,4940,0,0,0,0,0,Feuil1
30420,Filets de poissons congelés*,877006,565375,114862,90165,6866,33592,0,37838,355627,0,0,0,0,0,0,0,0,0,0,Feuil1
30429,"Filets de poissons, congelés (à l''excl. d''espadons et de légines)",0,0,0,0,0,0,0,0,0,34900,205804,159257,177735,4843,0,0,0,0,0,Feuil1
30446,Légines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,Feuil1
30449,"Autres filets d'autres poissons ,frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94817,3008,Feuil1
30459,"Autres poissons ,frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,31161,19865,38798,48148,65630,69191,Feuil1
30463,"Filets de perche de Nil, congelé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194946,Feuil1
30483,Poissons plats,0,0,0,0,0,0,0,0,0,0,0,0,0,78350,0,0,11816,87276,7274,Feuil1
30489,Autres filet d'autres poissons congelés,0,0,0,0,0,0,0,0,0,0,0,0,0,114521,36460,0,8192,48876,60909,Feuil1
30490,Autre filets de poissons et autres chairs de poissons congelés*,0,0,27577,45564,27440,0,6831,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30499,"Chair de poissons, même hachée, congélée (à l''excl. d''espadons, de légines ainsi que de fillets)",0,0,0,0,0,0,0,0,0,0,8681,211039,20763,0,64998,0,0,0,0,Feuil1
30510,"Poissons sèches,salés ou en saumures;poissons fumes,même cuits avant ou pendant le fumage;farines ,poudres et agglomérés sous forme de pellets de pois",0,0,0,0,0,0,0,0,0,2901,7182,0,0,0,0,0,0,0,0,Feuil1
30520,"Foies,oeufs et laitances de poissons ,sèches,fumes,sales ou en saumures*",7161,0,0,0,0,23261,59,0,0,0,0,7443,0,0,0,3659,0,0,0,Feuil1
30530,"Filets de poissons,sèches,sales ou en saumure,mais non fumes*",121399,29771,79953,297810,545926,1560496,3865059,9672607,10283775,8416879,7174320,2312003,1230018,164245,0,0,0,0,0,Feuil1
30532,"poissons des familles bregmaceroitidas,euclichthyidae,gadidas,maccrouridae,melanonidae,merluccidae,moridae et muraenolepididae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12243,Feuil1
30539,"Autres poissons séchés,salés ou en saumure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,60483,31173,2352000,Feuil1
30541,"Poissons fumes,y compris les filets *",0,0,0,266630,200887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30549,Filets de poissons et autres chair de poissons(même hachée)frais ou congelés*,0,6,0,33282,554549,0,0,0,0,0,9331,0,130,31192,0,0,0,0,0,Feuil1
30559,"Autres poissons ,même salés mais non fumes*",0,0,0,0,16863,54371,94069,3456294,154729,2621,351116,7685,110300,33102,0,0,2781,0,34314,Feuil1
30562,"Morues(gadus morhua,gadus macrocephalus)",0,92006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30563,Anchois(engraulis spp),298172,324667,42834,10600,166018,2446917,4828515,1485841,6065898,5803183,1052944,920835,409093,1151404,545408,2717711,2932227,4005025,4263002,Feuil1
30569,Poissons sèchés;autres*,41076,0,23459,34731,210975,0,92297,0,0,21870,0,0,0,0,0,0,0,0,0,Feuil1
30572,"Têtes de poissons, tails & Maws salade Salées Sèches Fumées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,Feuil1
30611,"Crustacés,même décortiqués ,vivants,frais réfrigèrés,congelés,sèches,sales,ou en saumures;crustacés non decoratiques,cuits a l'eau ou a la vapeur,m",21522,14843,2184,0,2005,23343,19881,36698,107427,173938,79178,83949,30167,946516,1793889,753068,1033653,1860421,665399,Feuil1
30612,Homards (homarus spp),109,0,0,0,0,0,0,0,0,0,0,0,864,96,1238,90240,760123,442695,466518,Feuil1
30613,Crustacés même décortiques;crevettes,47654682,63852868,46241327,37882168,45200628,42797052,45621697,54127311,41557691,35448154,32393501,43853756,51064415,7343033,0,0,0,0,0,Feuil1
30614,Crustacés même décortiques;crabes,0,0,0,0,0,31816,0,0,0,5042,0,0,0,0,0,0,12219,460798,4970895,Feuil1
30615,Langoustines,0,0,0,0,0,0,0,0,0,0,0,0,0,245009,119631,240282,191288,664635,711903,Feuil1
30616,Crevettes d’eau froide congelés,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,0,95958,772382,1875,0,Feuil1
30617,Autres crevettes,0,0,0,0,0,0,0,0,0,0,0,0,0,33097171,64263723,74278312,93846633,109164035,95491967,Feuil1
30619,Crustacés compris les farines poudres et agglomères propre a l'alimentation humaines,90523,4276,0,925,2158,161054,174871,130388,130619,307757,53455,328692,455138,72145,0,17895,80987,163914,475881,Feuil1
30621,Langouste non congelées(palinurus spp.jasus spp)*,1061842,895096,379078,419993,1076311,1436713,1323768,553343,1114081,1446994,1265787,1315602,1359806,544625,196209,130895,150818,376757,118466,Feuil1
30622,"Homards même sépares de leurs coquille,vivants ,frais,,congelés,séchés,salés ou en saumures invertébrés aquatiques autres que les crustacé",24,0,315,0,3801,4626,3409,2524,6966,1473,552,0,0,0,0,27247,0,17158,421,Feuil1
30623,Crevettes*,4809587,8657106,8299652,7391424,7736115,10338411,14469813,19250842,14054810,24264468,17344680,7554219,5154910,1641396,0,0,0,0,0,Feuil1
30624,Crabes*,0,0,0,0,12829,260,0,148415,0,0,0,0,0,1997,0,0,159153,161041,142357,Feuil1
30625,Langoustines Non congelés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14865,69446,37787,39143,2660,Feuil1
30626,Crevettes d'eau froides,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,18571,0,Feuil1
30627,Autres crevettes,0,0,0,0,0,0,0,0,0,0,0,0,0,3150893,3747187,4396204,3838005,3266695,1318143,Feuil1
30629,"Autres,y compris les farines;poudres et agglomérées sous forme de pellets de crustacés,propres",421,530875,471112,663918,120181,149641,71722,19289,24341,339433,163539,108564,215305,101615,201843,831625,984150,1102622,308986,Feuil1
30631,"Crustacés; Vivants, frais ou réfrigérés, les langoustines et autres écrevisses de mer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584101,Feuil1
30632,"Crustacés; Vivants, frais ou réfrigérés, les homards Qu'ils soient en coquille ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,Feuil1
30633,"Crustacés; Vivants, frais ou réfrigérés, les crabes, qu'ils soient en coquille ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138851,Feuil1
30636,"Crustacés; Vivants, frais ou réfrigérés, crevettes et crevettes, à l'exclusion des variétés d'eau froide, en coque ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744944,Feuil1
30639,Crustacés; frais ou réfrigérés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340231,Feuil1
