date,nom_ar,nom_fr,unite,valeur
2026-04-18 21:00:00,L'humidité du sol,L'humidité du sol,mV,541.1
2026-04-18 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.3
2026-04-18 21:00:00,Température,Température,°C,18.6
2026-04-18 19:00:00,L'humidité du sol,L'humidité du sol,mV,540.9
2026-04-18 19:00:00,Température,Température,°C,18.7
2026-04-18 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.3
2026-04-18 17:00:00,Température,Température,°C,18.5
2026-04-18 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 17:00:00,L'humidité du sol,L'humidité du sol,mV,540.6
2026-04-18 15:00:00,L'humidité du sol,L'humidité du sol,mV,540.2
2026-04-18 15:00:00,Température,Température,°C,18.1
2026-04-18 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 13:00:00,Température,Température,°C,17.4
2026-04-18 13:00:00,L'humidité du sol,L'humidité du sol,mV,539.7
2026-04-18 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 11:00:00,L'humidité du sol,L'humidité du sol,mV,539.6
2026-04-18 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 11:00:00,Température,Température,°C,16.9
2026-04-18 09:00:00,Température,Température,°C,16.8
2026-04-18 09:00:00,L'humidité du sol,L'humidité du sol,mV,539.9
2026-04-18 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 07:00:00,L'humidité du sol,L'humidité du sol,mV,540.0
2026-04-18 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 07:00:00,Température,Température,°C,16.9
2026-04-18 05:00:00,L'humidité du sol,L'humidité du sol,mV,540.1
2026-04-18 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 05:00:00,Température,Température,°C,17.2
2026-04-18 03:00:00,L'humidité du sol,L'humidité du sol,mV,540.2
2026-04-18 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 03:00:00,Température,Température,°C,17.4
2026-04-18 01:00:00,L'humidité du sol,L'humidité du sol,mV,540.3
2026-04-18 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-18 01:00:00,Température,Température,°C,17.7
2026-04-17 23:00:00,L'humidité du sol,L'humidité du sol,mV,540.3
2026-04-17 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-17 23:00:00,Température,Température,°C,17.9
2026-04-17 21:00:00,Température,Température,°C,18.1
2026-04-17 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-17 21:00:00,L'humidité du sol,L'humidité du sol,mV,540.3
2026-04-17 19:00:00,L'humidité du sol,L'humidité du sol,mV,540.1
2026-04-17 19:00:00,Température,Température,°C,18.3
2026-04-17 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-17 17:00:00,Température,Température,°C,18.1
2026-04-17 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.2
2026-04-17 17:00:00,L'humidité du sol,L'humidité du sol,mV,539.9
2026-04-15 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.9
2026-04-15 07:00:00,Température,Température,°C,15.9
2026-04-15 07:00:00,L'humidité du sol,L'humidité du sol,mV,532.8
2026-04-15 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.9
2026-04-15 05:00:00,Température,Température,°C,16.1
2026-04-15 05:00:00,L'humidité du sol,L'humidité du sol,mV,532.4
2026-04-15 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-15 03:00:00,Température,Température,°C,16.3
2026-04-15 03:00:00,L'humidité du sol,L'humidité du sol,mV,531.9
2026-04-15 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-15 01:00:00,Température,Température,°C,16.5
2026-04-15 01:00:00,L'humidité du sol,L'humidité du sol,mV,531.4
2026-04-14 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-14 23:00:00,Température,Température,°C,16.7
