date,nom_ar,nom_fr,unite,valeur
2025-12-21 16:00:04,Température,Température,°c,13.8
2025-12-21 16:00:04,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,13.4
2025-12-21 16:00:04,L'humidité du sol,L'humidité du sol,mV,701.1
2025-12-21 15:00:04,Température,Température,°c,13.8
2025-12-21 15:00:04,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,13.4
2025-12-21 15:00:04,L'humidité du sol,L'humidité du sol,mV,701.2
2025-12-21 14:00:04,Température,Température,°c,13.8
2025-12-21 14:00:04,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,13.4
2025-12-21 14:00:04,L'humidité du sol,L'humidité du sol,mV,701.2
2025-12-21 13:00:04,Température,Température,°c,13.7
2025-12-21 13:00:04,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,13.4
2025-12-21 13:00:04,L'humidité du sol,L'humidité du sol,mV,701.1
2025-12-21 12:00:04,Température,Température,°c,13.8
2025-12-21 12:00:04,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,13.4
2025-12-21 12:00:04,L'humidité du sol,L'humidité du sol,mV,700.8
2025-12-21 11:00:04,Température,Température,°c,13.8
2025-12-21 11:00:04,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,13.4
2025-12-21 11:00:04,L'humidité du sol,L'humidité du sol,mV,700.6
