date,nom_ar,nom_fr,unite,valeur
2025-12-21 16:00:02,Mouillage foliaire supérieure,Mouillage foliaire supérieure,%,51.1
2025-12-21 16:00:02,Mouillage foliaire inférieure,Mouillage foliaire inférieure,%,100.0
2025-12-21 15:00:02,Mouillage foliaire supérieure,Mouillage foliaire supérieure,%,61.1
2025-12-21 15:00:02,Mouillage foliaire inférieure,Mouillage foliaire inférieure,%,100.0
2025-12-21 14:00:02,Mouillage foliaire supérieure,Mouillage foliaire supérieure,%,51.0
2025-12-21 14:00:02,Mouillage foliaire inférieure,Mouillage foliaire inférieure,%,100.0
2025-12-21 13:00:02,Mouillage foliaire supérieure,Mouillage foliaire supérieure,%,45.7
2025-12-21 13:00:02,Mouillage foliaire inférieure,Mouillage foliaire inférieure,%,100.0
2025-12-21 12:00:02,Mouillage foliaire supérieure,Mouillage foliaire supérieure,%,33.5
2025-12-21 12:00:02,Mouillage foliaire inférieure,Mouillage foliaire inférieure,%,100.0
2025-12-21 11:00:02,Mouillage foliaire supérieure,Mouillage foliaire supérieure,%,49.2
2025-12-21 11:00:02,Mouillage foliaire inférieure,Mouillage foliaire inférieure,%,100.0
