date,nom_ar,nom_fr,unite,valeur
2025-12-18 17:00:00,Vitesse du vent,Vitesse du vent,m/s,3.78
2025-12-18 17:00:00,Point de Rosée,Point de Rosée,°C,9.9
2025-12-18 17:00:00,Direction du vent,Direction du vent,Deg,130.0
2025-12-18 17:00:00,Température,Température,°C,12.1
2025-12-18 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.2
2025-12-18 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,3.0
2025-12-18 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.6
2025-12-18 16:00:00,Vitesse du vent,Vitesse du vent,m/s,3.17
2025-12-18 16:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 16:00:00,Direction du vent,Direction du vent,Deg,115.2
2025-12-18 16:00:00,Température,Température,°C,12.4
2025-12-18 16:00:00,Humidité relative,Humidité relative,%,84.2
2025-12-18 16:00:00,Point de Rosée,Point de Rosée,°C,9.8
2025-12-18 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,31.0
2025-12-18 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.47
2025-12-18 15:00:00,Température,Température,°C,12.2
2025-12-18 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.4
2025-12-18 15:00:00,Humidité relative,Humidité relative,%,85.2
2025-12-18 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,43.0
2025-12-18 15:00:00,Point de Rosée,Point de Rosée,°C,9.8
2025-12-18 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 15:00:00,Direction du vent,Direction du vent,Deg,107.8
2025-12-18 14:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 14:00:00,Point de Rosée,Point de Rosée,°C,9.8
2025-12-18 14:00:00,Humidité relative,Humidité relative,%,84.7
2025-12-18 14:00:00,Vitesse du vent,Vitesse du vent,m/s,3.95
2025-12-18 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,88.0
2025-12-18 14:00:00,Direction du vent,Direction du vent,Deg,77.3
2025-12-18 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.1
2025-12-18 14:00:00,Température,Température,°C,12.3
2025-12-18 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.5
2025-12-18 13:00:00,Point de Rosée,Point de Rosée,°C,9.5
2025-12-18 13:00:00,Température,Température,°C,12.6
2025-12-18 13:00:00,Direction du vent,Direction du vent,Deg,166.9
2025-12-18 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.81
2025-12-18 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,90.0
2025-12-18 13:00:00,Humidité relative,Humidité relative,%,81.4
2025-12-18 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,93.0
2025-12-18 12:00:00,Vitesse du vent,Vitesse du vent,m/s,1.61
2025-12-18 12:00:00,Direction du vent,Direction du vent,Deg,140.5
2025-12-18 12:00:00,Humidité relative,Humidité relative,%,87.2
2025-12-18 12:00:00,Point de Rosée,Point de Rosée,°C,10.2
2025-12-18 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.8
2025-12-18 12:00:00,Température,Température,°C,12.3
2025-12-18 12:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 10:00:00,Humidité relative,Humidité relative,%,89.7
2025-12-18 10:00:00,Direction du vent,Direction du vent,Deg,160.5
2025-12-18 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,924.0
2025-12-18 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 10:00:00,Température,Température,°C,12.0
2025-12-18 10:00:00,Point de Rosée,Point de Rosée,°C,10.3
2025-12-18 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,70.0
2025-12-18 10:00:00,Vitesse du vent,Vitesse du vent,m/s,3.44
2025-12-18 10:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.2
2025-12-18 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 09:00:00,Vitesse du vent,Vitesse du vent,m/s,3.35
2025-12-18 09:00:00,Température,Température,°C,11.8
2025-12-18 09:00:00,Direction du vent,Direction du vent,Deg,180.8
2025-12-18 09:00:00,Point de Rosée,Point de Rosée,°C,10.8
2025-12-18 09:00:00,Humidité relative,Humidité relative,%,93.8
2025-12-18 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,80.0
2025-12-18 08:00:00,Direction du vent,Direction du vent,Deg,149.0
2025-12-18 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,9.0
2025-12-18 08:00:00,Température,Température,°C,11.3
2025-12-18 08:00:00,Point de Rosée,Point de Rosée,°C,10.4
2025-12-18 08:00:00,Humidité relative,Humidité relative,%,94.1
2025-12-18 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 08:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,923.0
2025-12-18 08:00:00,Vitesse du vent,Vitesse du vent,m/s,1.66
2025-12-18 07:00:00,Température,Température,°C,11.0
2025-12-18 07:00:00,Vitesse du vent,Vitesse du vent,m/s,2.05
2025-12-18 07:00:00,Point de Rosée,Point de Rosée,°C,9.7
2025-12-18 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 07:00:00,Humidité relative,Humidité relative,%,91.6
2025-12-18 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,922.9
2025-12-18 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 07:00:00,Direction du vent,Direction du vent,Deg,212.0
2025-12-18 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 06:00:00,Point de Rosée,Point de Rosée,°C,7.1
2025-12-18 06:00:00,Température,Température,°C,11.5
2025-12-18 06:00:00,Vitesse du vent,Vitesse du vent,m/s,1.73
2025-12-18 06:00:00,Humidité relative,Humidité relative,%,74.6
2025-12-18 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,922.4
2025-12-18 06:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 06:00:00,Direction du vent,Direction du vent,Deg,178.0
2025-12-18 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 05:00:00,Point de Rosée,Point de Rosée,°C,5.4
2025-12-18 05:00:00,Direction du vent,Direction du vent,Deg,302.9
2025-12-18 05:00:00,Température,Température,°C,12.5
2025-12-18 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,922.1
2025-12-18 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.89
2025-12-18 05:00:00,Humidité relative,Humidité relative,%,62.0
2025-12-18 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 04:00:00,Point de Rosée,Point de Rosée,°C,5.4
2025-12-18 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,922.1
2025-12-18 04:00:00,Humidité relative,Humidité relative,%,63.5
2025-12-18 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 04:00:00,Direction du vent,Direction du vent,Deg,34.8
2025-12-18 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 04:00:00,Vitesse du vent,Vitesse du vent,m/s,2.11
2025-12-18 04:00:00,Température,Température,°C,12.1
2025-12-18 04:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 01:00:00,Point de Rosée,Point de Rosée,°C,8.1
2025-12-18 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 01:00:00,Humidité relative,Humidité relative,%,83.0
2025-12-18 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,922.4
2025-12-18 01:00:00,Direction du vent,Direction du vent,Deg,172.3
2025-12-18 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 01:00:00,Température,Température,°C,10.9
2025-12-18 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.58
2025-12-18 00:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-18 00:00:00,Vitesse du vent,Vitesse du vent,m/s,0.69
2025-12-18 00:00:00,Température,Température,°C,10.8
2025-12-18 00:00:00,Direction du vent,Direction du vent,Deg,105.2
2025-12-18 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,922.3
2025-12-18 00:00:00,Humidité relative,Humidité relative,%,83.8
2025-12-18 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-18 00:00:00,Point de Rosée,Point de Rosée,°C,8.1
2025-12-18 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
