date,nom_ar,nom_fr,unite,valeur
2025-12-18 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 22:00:00,Température,Température,°C,11.3
2025-12-18 22:00:00,L'humidité du sol,L'humidité du sol,mV,928.9
2025-12-18 21:00:00,Température,Température,°C,11.3
2025-12-18 21:00:00,L'humidité du sol,L'humidité du sol,mV,928.7
2025-12-18 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 20:00:00,Température,Température,°C,11.3
2025-12-18 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 20:00:00,L'humidité du sol,L'humidité du sol,mV,928.6
2025-12-18 19:00:00,L'humidité du sol,L'humidité du sol,mV,928.6
2025-12-18 19:00:00,Température,Température,°C,11.2
2025-12-18 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 18:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 18:00:00,Température,Température,°C,11.2
2025-12-18 18:00:00,L'humidité du sol,L'humidité du sol,mV,928.9
2025-12-18 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 17:00:00,Température,Température,°C,11.2
2025-12-18 17:00:00,L'humidité du sol,L'humidité du sol,mV,928.9
2025-12-18 16:00:00,L'humidité du sol,L'humidité du sol,mV,928.9
2025-12-18 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 16:00:00,Température,Température,°C,11.1
2025-12-18 14:00:00,Température,Température,°C,11.1
2025-12-18 14:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 14:00:00,L'humidité du sol,L'humidité du sol,mV,928.8
2025-12-18 13:00:00,L'humidité du sol,L'humidité du sol,mV,928.6
2025-12-18 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 13:00:00,Température,Température,°C,11.0
2025-12-18 12:00:00,Température,Température,°C,11.0
2025-12-18 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 12:00:00,L'humidité du sol,L'humidité du sol,mV,928.7
2025-12-18 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 11:00:00,Température,Température,°C,11.0
2025-12-18 11:00:00,L'humidité du sol,L'humidité du sol,mV,929.0
2025-12-18 10:00:00,Température,Température,°C,11.0
2025-12-18 10:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 10:00:00,L'humidité du sol,L'humidité du sol,mV,928.8
2025-12-18 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 08:00:00,Température,Température,°C,11.1
2025-12-18 08:00:00,L'humidité du sol,L'humidité du sol,mV,928.9
2025-12-18 07:00:00,Température,Température,°C,11.1
2025-12-18 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.8
2025-12-18 07:00:00,L'humidité du sol,L'humidité du sol,mV,928.9
2025-12-18 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.9
2025-12-18 06:00:00,Température,Température,°C,11.1
2025-12-18 06:00:00,L'humidité du sol,L'humidité du sol,mV,929.0
2025-12-18 05:00:00,L'humidité du sol,L'humidité du sol,mV,929.3
2025-12-18 05:00:00,Température,Température,°C,11.1
2025-12-18 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.9
2025-12-18 04:00:00,Température,Température,°C,11.1
2025-12-18 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.9
2025-12-18 04:00:00,L'humidité du sol,L'humidité du sol,mV,929.7
2025-12-18 01:00:00,L'humidité du sol,L'humidité du sol,mV,929.5
2025-12-18 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.9
2025-12-18 01:00:00,Température,Température,°C,11.1
2025-12-18 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,33.9
2025-12-18 00:00:00,Température,Température,°C,11.1
2025-12-18 00:00:00,L'humidité du sol,L'humidité du sol,mV,929.5
