annees,va,pib,feuille
2020,0.35526692913734337,-8.975431340512202,Feuil1
2021,-2.3309142239070866,4.736320788658716,Feuil1
2022,2.0640023054992866,2.7523217809875433,Feuil1
2023,-16.227898652032806,0.1838282881940927,Feuil1
2024,8.981017307310964,1.614634329042957,Feuil1
2025,10.34837794271077,2.49305092049093,Feuil1
