unnamed_0,unnamed_1,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,feuille
وكالة النهوض بالاستثمارات,,,,,,,,,,,,,,P3
الفلاحية,,,,,,,,,,,,,,P3
,,,,,,,,,,,,,,P3
,,,,,,,,,,,,,,P3
,,,,,,,,,,,,,,P3
,,,,,,,,,,,,,,P3
,,,,,,,,,,,,,,P3
,,,,,,,,,,,,,,P3
,1743.0,1068.0,0.0,0.0,540.662,649.78,0.0,0.0,1202.58,417.876,0.0,0.0,تونس,P3
,4405.0,6050.0,688.0,4221.0,660.3,188.0,0.0,0.0,17.0,130.6,3040.0,1511.0,أريانة,P3
,24434.0,4719.0,14175.092,224.0,2465.83,198.0,0.0,0.0,0.0,0.0,7793.0,4297.0,بن عروس,P3
,49644.0,52908.0,8594.009,461.396,1622.482,1379.068,0.0,155.611,4140.64,452.643,35287.0,50460.0,نابل,P3
,18410.0,41250.0,0.0,2257.953,83.98,7.425,0.0,0.0,623.905,0.0,17702.0,38984.0,زغوان,P3
,31977.0,43199.0,0.0,711.0,2602.0,2176.624,811.0,3808.0,5525.0,1018.0,23039.0,35485.0,بنزرت,P3
,18902.0,4318.0,0.0,0.0,763.5,301.0,0.0,0.0,0.0,0.0,18138.0,4017.0,منوبة,P3
,149516.0,153511.0,23457.0,7875.0,8739.0,4900.0,811.0,3964.0,11509.0,2019.0,105000.0,134753.0,الشمال الشرقي,P3
,22292.0,33232.0,201.25,0.0,8145.476,6909.0,0.0,0.0,0.0,0.0,13945.0,26322.0,باجة,P3
,33180.0,30999.0,712.983,123.0,13309.864,4728.0,0.0,0.0,2631.512,0.0,16526.0,26148.0,جندوبة,P3
,24071.0,13289.0,1496.81,0.0,4139.635,322.681,0.0,0.0,0.0,0.0,18435.0,12966.0,الكاف,P3
,23625.0,15829.0,1993.0,2290.0,2386.208,1182.272,0.0,0.0,0.0,0.0,19246.0,12357.0,سليانة,P3
,103168.0,93348.0,4404.0,2413.0,27981.0,13142.0,0.0,0.0,2632.0,0.0,68151.0,77793.0,الشمال الغربي,P3
,36670.0,37463.0,13207.806,5470.0,9159.976,7323.8,0.0,0.0,0.0,0.0,14303.0,24669.0,القيروان,P3
,45243.0,45004.0,1355.48,2814.383,1320.992,681.387,0.0,0.0,0.0,0.0,42567.0,41508.0,القصرين,P3
,29288.0,42849.0,217.0,0.0,5176.211,4380.521,0.0,0.0,0.0,0.0,23894.0,38468.0,سيدي بوزيد,P3
,111201.0,125315.0,14780.0,8284.0,15657.0,12386.0,0.0,0.0,0.0,0.0,80764.0,104645.0,الوسط الغربي,P3
,13280.0,9440.0,2553.0,83.0,899.424,705.0,9827.927,1180.6,0.0,80.0,0.0,7392.0,سوسة,P3
,18987.0,16895.0,4241.0,1422.0,1788.0,3225.5,7490.0,2033.0,4207.2,9412.5,1261.0,802.0,المنستير,P3
,55177.0,24417.0,10843.0,11414.155,3651.0,5373.4,19752.0,0.0,8328.0,1967.0,12603.0,5663.0,المهدية,P3
,82133.0,58741.0,22172.0,2260.0,4336.899,8261.608,0.0,0.0,24801.197,7292.002,30823.0,40927.0,صفاقس,P3
,169577.0,109493.0,39809.0,15179.0,10675.0,17566.0,37070.0,3214.0,37336.0,18752.0,44687.0,54783.0,الوسط الشرقي,P3
,17686.0,25588.0,156.7,0.0,1841.969,2003.134,0.0,0.0,0.0,0.0,15688.0,23585.0,قفصة,P3
,5919.0,7406.0,766.779,77.896,982.378,959.266,0.0,0.0,0.0,0.0,4169.0,6369.0,توزر,P3
,7780.0,8183.0,0.0,0.0,1528.043,2213.544,0.0,0.0,0.0,0.0,6252.0,5970.0,قبلي,P3
,31385.0,41177.0,923.0,78.0,4352.0,5176.0,0.0,0.0,0.0,0.0,26109.0,35923.0,الجنوب الغربي,P3
,41515.0,25214.0,0.0,0.0,3988.516,2949.154,70.311,0.0,1634.548,2159.976,35822.0,20105.0,قابس,P3
,22505.0,16778.0,0.0,0.0,3487.403,2590.314,0.0,0.0,8745.98,3989.675,10272.0,10198.0,مدنين,P3
,7287.0,12085.0,0.0,0.0,393.95,2339.15,0.0,0.0,0.0,0.0,6893.0,9746.0,تطاوين,P3
,71307.0,54076.0,0.0,0.0,7870.0,7879.0,70.0,0.0,10381.0,6150.0,52986.0,40048.0,الجنوب الشرقي,P3
,636154.0,576920.0,83373.0,33829.0,75274.0,61049.0,37951.0,7178.0,61858.0,26921.0,377679.0,447945.0,المجموع العام,P3
,,,,,,,,,,,,,,P3
