unnamed_1,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,feuille
,,,,,,,,,,,,,P3
257.0,508.0,0.0,0.0,257.0,440.0,0.0,0.0,0.0,68.0,0.0,0.0,تونس,P3
1543.0,1144.0,0.0,0.0,115.0,60.0,0.0,0.0,0.0,19.0,1428.0,1065.0,أريانة,P3
6250.0,222.0,0.0,13.0,2466.0,0.0,0.0,0.0,0.0,0.0,3784.0,905.0,بن عروس,P3
30094.0,23058.0,7362.0,400.0,360.0,1206.0,0.0,0.0,2907.0,200.0,19465.0,21252.0,نابل,P3
10493.0,14817.0,0.0,2201.0,84.0,7.0,0.0,0.0,0.0,0.0,10409.0,12609.0,زغوان,P3
7313.0,8823.0,0.0,0.0,545.0,463.0,115.0,0.0,1107.0,160.0,5546.0,8200.0,بنزرت,P3
15571.0,775.0,500.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,14398.0,775.0,منوبة,P3
71520.0,49346.0,7862.0,2614.0,4500.0,2176.0,115.0,0.0,4014.0,447.0,55029.0,0.0,الشمال الشرقي,P3
12707.0,4977.0,201.0,0.0,4407.0,685.0,0.0,0.0,0.0,0.0,8098.0,4292.0,باجة,P3
17046.0,12010.0,132.0,0.0,8060.0,2202.0,0.0,0.0,1582.0,0.0,7272.0,9808.0,جندوبة,P3
10949.0,6316.0,1496.0,0.0,2693.0,28.0,0.0,0.0,0.0,0.0,6760.0,6288.0,الكاف,P3
10996.0,5066.0,0.0,2290.0,1667.0,190.0,0.0,0.0,0.0,0.0,9330.0,2586.0,سليانة,P3
51698.0,28369.0,1829.0,2290.0,16827.0,3106.0,0.0,0.0,1582.0,0.0,31460.0,22973.0,الشمال الغربي,P3
12072.0,14406.0,3339.0,2275.0,2921.0,2615.0,0.0,0.0,0.0,0.0,5812.0,9516.0,القيروان,P3
18370.0,20473.0,1100.0,1280.0,141.0,281.0,0.0,0.0,0.0,0.0,17128.0,18913.0,القصرين,P3
16328.0,23014.0,0.0,0.0,2465.0,2185.0,0.0,0.0,0.0,0.0,13864.0,20829.0,سيدي بوزيد,P3
46770.0,57893.0,4439.0,3555.0,5527.0,5081.0,0.0,0.0,0.0,0.0,36804.0,49258.0,الوسط الغربي,P3
7558.0,2486.0,2553.0,83.0,88.0,328.0,4917.0,0.0,0.0,0.0,0.0,2075.0,سوسة,P3
13099.0,9626.0,4161.0,852.0,1272.0,816.0,6270.0,734.0,931.0,6750.0,466.0,475.0,المنستير,P3
19072.0,9010.0,6401.0,4400.0,1734.0,2918.0,1660.0,0.0,6148.0,808.0,3129.0,884.0,المهدية,P3
21532.0,17045.0,520.0,560.0,2015.0,2069.0,0.0,0.0,10173.0,3230.0,8825.0,11186.0,صفاقس,P3
61262.0,38166.0,13635.0,5895.0,5109.0,6130.0,12847.0,734.0,17251.0,10788.0,12419.0,14619.0,الوسط الشرقي,P3
8382.0,9295.0,157.0,0.0,890.0,625.0,0.0,0.0,0.0,0.0,7335.0,8669.0,قفصة,P3
2255.0,2254.0,300.0,0.0,464.0,585.0,0.0,0.0,0.0,0.0,1491.0,1669.0,توزر,P3
5957.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,4727.0,0.0,قبلي,P3
16593.0,11548.0,456.0,0.0,2584.0,1210.0,0.0,0.0,0.0,0.0,13553.0,10339.0,الجنوب الغربي,P3
31546.0,8966.0,0.0,0.0,3105.0,1714.0,70.0,0.0,944.0,261.0,27427.0,6991.0,قابس,P3
10451.0,10952.0,0.0,0.0,2689.0,1970.0,0.0,0.0,841.0,2114.0,6920.0,6869.0,مدنين,P3
2946.0,4965.0,0.0,0.0,336.0,1624.0,0.0,0.0,0.0,0.0,2610.0,3341.0,تطاوين,P3
44943.0,24883.0,0.0,0.0,6131.0,5308.0,70.0,0.0,1785.0,2374.0,36957.0,17201.0,الجنوب الشرقي,P3
292786.0,210206.0,28221.0,14353.0,40677.0,23010.0,13032.0,734.0,24633.0,13609.0,186223.0,114390.0,المجموع العام,P3
,,,,,,,,,,,,%,P3
