date,nom_ar,nom_fr,unite,valeur
2026-04-18 21:00:00,L'humidité du sol,L'humidité du sol,mV,570.8
2026-04-18 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.6
2026-04-18 21:00:00,Température,Température,°C,17.9
2026-04-18 19:00:00,Température,Température,°C,17.8
2026-04-18 19:00:00,L'humidité du sol,L'humidité du sol,mV,570.6
2026-04-18 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.6
2026-04-18 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.6
2026-04-18 17:00:00,L'humidité du sol,L'humidité du sol,mV,570.5
2026-04-18 17:00:00,Température,Température,°C,17.6
2026-04-18 15:00:00,L'humidité du sol,L'humidité du sol,mV,570.5
2026-04-18 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.6
2026-04-18 15:00:00,Température,Température,°C,17.5
2026-04-18 13:00:00,L'humidité du sol,L'humidité du sol,mV,571.4
2026-04-18 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.6
2026-04-18 13:00:00,Température,Température,°C,17.5
2026-04-18 11:00:00,Température,Température,°C,17.5
2026-04-18 11:00:00,L'humidité du sol,L'humidité du sol,mV,572.8
2026-04-18 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-18 09:00:00,L'humidité du sol,L'humidité du sol,mV,574.1
2026-04-18 09:00:00,Température,Température,°C,17.6
2026-04-18 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-18 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-18 07:00:00,Température,Température,°C,17.6
2026-04-18 07:00:00,L'humidité du sol,L'humidité du sol,mV,573.9
2026-04-18 05:00:00,L'humidité du sol,L'humidité du sol,mV,574.1
2026-04-18 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-18 05:00:00,Température,Température,°C,17.7
2026-04-18 03:00:00,Température,Température,°C,17.7
2026-04-18 03:00:00,L'humidité du sol,L'humidité du sol,mV,573.8
2026-04-18 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-18 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-18 01:00:00,L'humidité du sol,L'humidité du sol,mV,573.8
2026-04-18 01:00:00,Température,Température,°C,17.6
2026-04-17 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-17 23:00:00,L'humidité du sol,L'humidité du sol,mV,574.0
2026-04-17 23:00:00,Température,Température,°C,17.6
2026-04-17 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-17 21:00:00,L'humidité du sol,L'humidité du sol,mV,573.9
2026-04-17 21:00:00,Température,Température,°C,17.5
2026-04-17 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-17 19:00:00,L'humidité du sol,L'humidité du sol,mV,573.4
2026-04-17 19:00:00,Température,Température,°C,17.4
2026-04-17 17:00:00,Température,Température,°C,17.3
2026-04-17 17:00:00,L'humidité du sol,L'humidité du sol,mV,573.3
2026-04-17 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.7
2026-04-15 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-15 06:00:00,L'humidité du sol,L'humidité du sol,mV,578.3
2026-04-15 06:00:00,Température,Température,°C,18.2
2026-04-15 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-15 04:00:00,L'humidité du sol,L'humidité du sol,mV,578.3
2026-04-15 04:00:00,Température,Température,°C,18.4
2026-04-15 02:00:00,L'humidité du sol,L'humidité du sol,mV,578.3
2026-04-15 02:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-15 02:00:00,Température,Température,°C,18.5
2026-04-15 00:00:00,L'humidité du sol,L'humidité du sol,mV,578.3
2026-04-15 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-15 00:00:00,Température,Température,°C,18.6
2026-04-14 22:00:00,L'humidité du sol,L'humidité du sol,mV,578.5
2026-04-14 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 22:00:00,Température,Température,°C,18.7
2026-04-14 20:00:00,L'humidité du sol,L'humidité du sol,mV,578.4
2026-04-14 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 20:00:00,Température,Température,°C,18.8
2026-04-14 18:00:00,L'humidité du sol,L'humidité du sol,mV,578.7
2026-04-14 18:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 18:00:00,Température,Température,°C,18.8
2026-04-14 16:00:00,L'humidité du sol,L'humidité du sol,mV,578.5
2026-04-14 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 16:00:00,Température,Température,°C,18.9
2026-04-14 14:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 14:00:00,L'humidité du sol,L'humidité du sol,mV,578.8
2026-04-14 14:00:00,Température,Température,°C,18.9
2026-04-14 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 12:00:00,L'humidité du sol,L'humidité du sol,mV,579.1
2026-04-14 12:00:00,Température,Température,°C,19.0
2026-04-14 10:00:00,L'humidité du sol,L'humidité du sol,mV,579.3
2026-04-14 10:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 10:00:00,Température,Température,°C,19.1
2026-04-14 08:00:00,L'humidité du sol,L'humidité du sol,mV,578.8
2026-04-14 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 08:00:00,Température,Température,°C,19.2
2026-04-14 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 06:00:00,L'humidité du sol,L'humidité du sol,mV,578.9
2026-04-14 06:00:00,Température,Température,°C,19.2
2026-04-14 05:00:00,L'humidité du sol,L'humidité du sol,mV,578.6
2026-04-14 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 05:00:00,Température,Température,°C,19.3
2026-04-14 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 04:00:00,Température,Température,°C,19.3
2026-04-14 04:00:00,L'humidité du sol,L'humidité du sol,mV,578.5
2026-04-14 02:00:00,Température,Température,°C,19.3
2026-04-14 02:00:00,L'humidité du sol,L'humidité du sol,mV,578.7
2026-04-14 02:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-14 00:00:00,L'humidité du sol,L'humidité du sol,mV,578.4
2026-04-14 00:00:00,Température,Température,°C,19.2
2026-04-14 00:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-13 22:00:00,Température,Température,°C,19.2
2026-04-13 22:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-13 22:00:00,L'humidité du sol,L'humidité du sol,mV,578.5
2026-04-13 20:00:00,Température,Température,°C,19.1
2026-04-13 20:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-13 20:00:00,L'humidité du sol,L'humidité du sol,mV,578.5
2026-04-13 18:00:00,L'humidité du sol,L'humidité du sol,mV,578.2
2026-04-13 18:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-13 18:00:00,Température,Température,°C,18.9
2026-04-13 16:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-13 16:00:00,L'humidité du sol,L'humidité du sol,mV,578.1
2026-04-13 16:00:00,Température,Température,°C,18.8
2026-04-13 14:00:00,L'humidité du sol,L'humidité du sol,mV,578.6
2026-04-13 14:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,7.9
2026-04-13 14:00:00,Température,Température,°C,18.8
2026-04-13 12:00:00,L'humidité du sol,L'humidité du sol,mV,579.8
2026-04-13 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2026-04-13 12:00:00,Température,Température,°C,18.8
2026-04-13 10:00:00,L'humidité du sol,L'humidité du sol,mV,581.4
2026-04-13 10:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2026-04-13 10:00:00,Température,Température,°C,18.8
2026-04-13 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.1
2026-04-13 08:00:00,L'humidité du sol,L'humidité du sol,mV,582.3
2026-04-13 08:00:00,Température,Température,°C,18.9
2026-04-12 14:00:00,L'humidité du sol,L'humidité du sol,mV,582.3
2026-04-12 14:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.1
2026-04-12 14:00:00,Température,Température,°C,18.5
2026-04-12 12:00:00,L'humidité du sol,L'humidité du sol,mV,583.2
2026-04-12 12:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.1
2026-04-12 12:00:00,Température,Température,°C,18.6
2026-04-12 10:00:00,L'humidité du sol,L'humidité du sol,mV,584.5
2026-04-12 10:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.2
2026-04-12 10:00:00,Température,Température,°C,18.6
2026-04-12 08:00:00,L'humidité du sol,L'humidité du sol,mV,584.3
2026-04-12 08:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.1
2026-04-12 08:00:00,Température,Température,°C,18.6
2026-04-12 06:00:00,L'humidité du sol,L'humidité du sol,mV,584.3
2026-04-12 06:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.1
2026-04-12 06:00:00,Température,Température,°C,18.7
2026-04-12 04:00:00,L'humidité du sol,L'humidité du sol,mV,584.3
2026-04-12 04:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.1
2026-04-12 04:00:00,Température,Température,°C,18.7
2026-04-12 02:00:00,L'humidité du sol,L'humidité du sol,mV,584.4
2026-04-12 02:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.2
