date,nom_ar,nom_fr,unite,valeur
2026-03-30 13:00:00,L'humidité du sol,L'humidité du sol,mV,549.7
2026-03-30 13:00:00,Température,Température,°C,14.6
2026-03-30 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 11:00:00,Température,Température,°C,14.6
2026-03-30 11:00:00,L'humidité du sol,L'humidité du sol,mV,549.7
2026-03-30 09:00:00,Température,Température,°C,14.7
2026-03-30 09:00:00,L'humidité du sol,L'humidité du sol,mV,549.5
2026-03-30 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 07:00:00,Température,Température,°C,14.8
2026-03-30 07:00:00,L'humidité du sol,L'humidité du sol,mV,549.6
2026-03-30 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 05:00:00,L'humidité du sol,L'humidité du sol,mV,549.2
2026-03-30 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 05:00:00,Température,Température,°C,14.9
2026-03-30 03:00:00,Température,Température,°C,14.9
2026-03-30 03:00:00,L'humidité du sol,L'humidité du sol,mV,549.0
2026-03-30 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 01:00:00,Température,Température,°C,15.0
2026-03-30 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-30 01:00:00,L'humidité du sol,L'humidité du sol,mV,549.2
2026-03-29 23:00:00,L'humidité du sol,L'humidité du sol,mV,548.9
2026-03-29 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 23:00:00,Température,Température,°C,15.1
2026-03-29 21:00:00,L'humidité du sol,L'humidité du sol,mV,549.0
2026-03-29 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 21:00:00,Température,Température,°C,15.1
2026-03-29 19:00:00,L'humidité du sol,L'humidité du sol,mV,549.0
2026-03-29 19:00:00,Température,Température,°C,15.1
2026-03-29 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 17:00:00,Température,Température,°C,15.1
2026-03-29 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 17:00:00,L'humidité du sol,L'humidité du sol,mV,548.7
2026-03-29 15:00:00,L'humidité du sol,L'humidité du sol,mV,549.0
2026-03-29 15:00:00,Température,Température,°C,15.1
2026-03-29 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 13:00:00,Température,Température,°C,15.1
2026-03-29 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 13:00:00,L'humidité du sol,L'humidité du sol,mV,548.7
2026-03-29 11:00:00,Température,Température,°C,15.1
2026-03-29 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 11:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-29 09:00:00,Température,Température,°C,15.2
2026-03-29 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 09:00:00,L'humidité du sol,L'humidité du sol,mV,548.8
2026-03-29 07:00:00,Température,Température,°C,15.4
2026-03-29 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 07:00:00,L'humidité du sol,L'humidité du sol,mV,548.7
2026-03-29 05:00:00,L'humidité du sol,L'humidité du sol,mV,548.3
2026-03-29 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 05:00:00,Température,Température,°C,15.5
2026-03-29 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 03:00:00,L'humidité du sol,L'humidité du sol,mV,548.5
2026-03-29 03:00:00,Température,Température,°C,15.6
2026-03-29 01:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-29 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-29 01:00:00,Température,Température,°C,15.7
2026-03-28 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 23:00:00,Température,Température,°C,15.7
2026-03-28 23:00:00,L'humidité du sol,L'humidité du sol,mV,548.5
2026-03-28 21:00:00,Température,Température,°C,15.7
2026-03-28 21:00:00,L'humidité du sol,L'humidité du sol,mV,548.2
2026-03-28 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 19:00:00,Température,Température,°C,15.6
2026-03-28 19:00:00,L'humidité du sol,L'humidité du sol,mV,548.3
2026-03-28 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 17:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-28 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 17:00:00,Température,Température,°C,15.3
2026-03-28 15:00:00,Température,Température,°C,15.0
2026-03-28 15:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-28 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 13:00:00,Température,Température,°C,14.8
2026-03-28 13:00:00,L'humidité du sol,L'humidité du sol,mV,548.7
2026-03-28 11:00:00,L'humidité du sol,L'humidité du sol,mV,548.7
2026-03-28 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 11:00:00,Température,Température,°C,14.8
2026-03-28 09:00:00,L'humidité du sol,L'humidité du sol,mV,548.9
2026-03-28 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 09:00:00,Température,Température,°C,15.0
2026-03-28 07:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-28 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 07:00:00,Température,Température,°C,15.1
2026-03-28 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 05:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-28 05:00:00,Température,Température,°C,15.3
2026-03-28 03:00:00,L'humidité du sol,L'humidité du sol,mV,548.7
2026-03-28 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 03:00:00,Température,Température,°C,15.5
2026-03-28 01:00:00,L'humidité du sol,L'humidité du sol,mV,548.4
2026-03-28 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-28 01:00:00,Température,Température,°C,15.6
2026-03-27 23:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-27 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
2026-03-27 23:00:00,Température,Température,°C,15.7
2026-03-27 21:00:00,L'humidité du sol,L'humidité du sol,mV,548.6
2026-03-27 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,6.6
