date,nom_ar,nom_fr,unite,valeur
2026-04-18 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 21:00:00,Température,Température,°C,19.5
2026-04-18 21:00:00,L'humidité du sol,L'humidité du sol,mV,531.5
2026-04-18 19:00:00,L'humidité du sol,L'humidité du sol,mV,531.6
2026-04-18 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 19:00:00,Température,Température,°C,19.7
2026-04-18 17:00:00,Température,Température,°C,19.7
2026-04-18 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 17:00:00,L'humidité du sol,L'humidité du sol,mV,531.8
2026-04-18 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 15:00:00,Température,Température,°C,19.1
2026-04-18 15:00:00,L'humidité du sol,L'humidité du sol,mV,531.4
2026-04-18 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 13:00:00,Température,Température,°C,18.0
2026-04-18 13:00:00,L'humidité du sol,L'humidité du sol,mV,530.6
2026-04-18 11:00:00,L'humidité du sol,L'humidité du sol,mV,530.3
2026-04-18 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 11:00:00,Température,Température,°C,17.2
2026-04-18 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 09:00:00,L'humidité du sol,L'humidité du sol,mV,530.1
2026-04-18 09:00:00,Température,Température,°C,17.1
2026-04-18 07:00:00,Température,Température,°C,17.3
2026-04-18 07:00:00,L'humidité du sol,L'humidité du sol,mV,529.9
2026-04-18 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 05:00:00,Température,Température,°C,17.6
2026-04-18 05:00:00,L'humidité du sol,L'humidité du sol,mV,530.1
2026-04-18 03:00:00,L'humidité du sol,L'humidité du sol,mV,530.2
2026-04-18 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 03:00:00,Température,Température,°C,17.9
2026-04-18 01:00:00,Température,Température,°C,18.1
2026-04-18 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-18 01:00:00,L'humidité du sol,L'humidité du sol,mV,530.5
2026-04-17 23:00:00,Température,Température,°C,18.4
2026-04-17 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-17 23:00:00,L'humidité du sol,L'humidité du sol,mV,530.4
2026-04-17 21:00:00,Température,Température,°C,18.6
2026-04-17 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-17 21:00:00,L'humidité du sol,L'humidité du sol,mV,530.9
2026-04-17 19:00:00,Température,Température,°C,18.8
2026-04-17 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
2026-04-17 19:00:00,L'humidité du sol,L'humidité du sol,mV,530.8
2026-04-17 17:00:00,L'humidité du sol,L'humidité du sol,mV,530.9
2026-04-17 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,5.8
