date,nom_ar,nom_fr,unite,valeur
2026-04-18 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,162.0
2026-04-18 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,984.1
2026-04-18 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.28
2026-04-18 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.64
2026-04-18 05:00:00,Vitesse du vent,Vitesse du vent,m/s,3.3
2026-04-18 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.64
2026-04-18 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.28
2026-04-18 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,983.9
2026-04-18 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-18 05:00:00,Point de Rosée,Point de Rosée,°C,7.6
2026-04-18 05:00:00,Humidité relative,Humidité relative,%,62.6
2026-04-18 05:00:00,Température,Température,°C,14.7
2026-04-18 05:00:00,Direction du vent,Direction du vent,Deg,286.0
2026-04-18 03:00:00,Direction du vent,Direction du vent,Deg,275.0
2026-04-18 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.64
2026-04-18 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.28
2026-04-18 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,984.2
2026-04-18 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-18 03:00:00,Point de Rosée,Point de Rosée,°C,7.0
2026-04-18 03:00:00,Humidité relative,Humidité relative,%,58.0
2026-04-18 03:00:00,Température,Température,°C,15.2
2026-04-18 03:00:00,Vitesse du vent,Vitesse du vent,m/s,1.17
2026-04-18 01:00:00,Direction du vent,Direction du vent,Deg,326.7
2026-04-18 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.64
2026-04-18 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.28
2026-04-18 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,984.5
2026-04-18 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-18 01:00:00,Point de Rosée,Point de Rosée,°C,10.0
2026-04-18 01:00:00,Humidité relative,Humidité relative,%,70.1
2026-04-18 01:00:00,Température,Température,°C,15.5
2026-04-18 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.39
2026-04-17 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-17 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.78
2026-04-17 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2026-04-17 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,984.8
2026-04-17 23:00:00,Point de Rosée,Point de Rosée,°C,12.2
2026-04-17 23:00:00,Humidité relative,Humidité relative,%,82.1
2026-04-17 23:00:00,Température,Température,°C,15.3
2026-04-17 23:00:00,Direction du vent,Direction du vent,Deg,294.0
2026-04-17 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.96
2026-04-17 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.03
2026-04-17 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.78
2026-04-17 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2026-04-17 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,984.5
2026-04-17 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-17 21:00:00,Point de Rosée,Point de Rosée,°C,11.7
2026-04-17 21:00:00,Humidité relative,Humidité relative,%,71.9
2026-04-17 21:00:00,Température,Température,°C,16.8
2026-04-17 21:00:00,Direction du vent,Direction du vent,Deg,162.5
2026-04-17 19:00:00,Direction du vent,Direction du vent,Deg,183.2
2026-04-17 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.78
2026-04-17 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2026-04-17 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,983.0
2026-04-17 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2026-04-17 19:00:00,Point de Rosée,Point de Rosée,°C,10.6
2026-04-17 19:00:00,Humidité relative,Humidité relative,%,57.2
2026-04-17 19:00:00,Température,Température,°C,19.3
2026-04-17 19:00:00,Vitesse du vent,Vitesse du vent,m/s,2.4
2026-04-17 17:00:00,Température,Température,°C,23.3
2026-04-17 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,4.78
2026-04-17 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2026-04-17 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,981.8
2026-04-17 17:00:00,Vitesse du vent,Vitesse du vent,m/s,1.77
2026-04-17 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,104.0
2026-04-17 17:00:00,Point de Rosée,Point de Rosée,°C,4.7
2026-04-17 17:00:00,Humidité relative,Humidité relative,%,29.9
2026-04-17 17:00:00,Direction du vent,Direction du vent,Deg,51.4
2026-04-15 06:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.14
2026-04-15 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.24
2026-04-15 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,980.2
2026-04-15 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,10.0
2026-04-15 06:00:00,Point de Rosée,Point de Rosée,°C,4.0
2026-04-15 06:00:00,Humidité relative,Humidité relative,%,60.7
2026-04-15 06:00:00,Température,Température,°C,11.4
2026-04-15 06:00:00,Direction du vent,Direction du vent,Deg,201.1
2026-04-15 06:00:00,Vitesse du vent,Vitesse du vent,m/s,2.86
2026-04-15 02:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.14
2026-04-15 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.24
2026-04-15 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,980.2
2026-04-15 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-15 02:00:00,Point de Rosée,Point de Rosée,°C,3.8
2026-04-15 02:00:00,Humidité relative,Humidité relative,%,55.7
2026-04-15 02:00:00,Température,Température,°C,12.4
2026-04-15 02:00:00,Direction du vent,Direction du vent,Deg,325.0
2026-04-15 02:00:00,Vitesse du vent,Vitesse du vent,m/s,2.11
2026-04-15 00:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-15 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.24
2026-04-15 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,980.6
2026-04-15 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-15 00:00:00,Point de Rosée,Point de Rosée,°C,4.2
2026-04-15 00:00:00,Humidité relative,Humidité relative,%,55.5
2026-04-15 00:00:00,Température,Température,°C,12.9
2026-04-15 00:00:00,Direction du vent,Direction du vent,Deg,303.4
2026-04-15 00:00:00,Vitesse du vent,Vitesse du vent,m/s,1.42
2026-04-14 22:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.23
2026-04-14 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,981.2
2026-04-14 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 22:00:00,Point de Rosée,Point de Rosée,°C,5.8
2026-04-14 22:00:00,Humidité relative,Humidité relative,%,61.9
2026-04-14 22:00:00,Température,Température,°C,12.9
2026-04-14 22:00:00,Direction du vent,Direction du vent,Deg,346.1
2026-04-14 22:00:00,Vitesse du vent,Vitesse du vent,m/s,1.67
2026-04-14 20:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.23
2026-04-14 20:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,979.8
2026-04-14 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 20:00:00,Point de Rosée,Point de Rosée,°C,5.4
2026-04-14 20:00:00,Humidité relative,Humidité relative,%,56.8
2026-04-14 20:00:00,Température,Température,°C,13.8
2026-04-14 20:00:00,Direction du vent,Direction du vent,Deg,356.1
2026-04-14 20:00:00,Vitesse du vent,Vitesse du vent,m/s,5.16
2026-04-14 18:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.23
2026-04-14 18:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,977.8
2026-04-14 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,100.0
2026-04-14 18:00:00,Point de Rosée,Point de Rosée,°C,7.0
2026-04-14 18:00:00,Humidité relative,Humidité relative,%,53.5
2026-04-14 18:00:00,Température,Température,°C,16.4
2026-04-14 18:00:00,Direction du vent,Direction du vent,Deg,349.6
2026-04-14 18:00:00,Vitesse du vent,Vitesse du vent,m/s,4.82
2026-04-14 16:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.23
2026-04-14 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,977.5
2026-04-14 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,223.0
2026-04-14 16:00:00,Point de Rosée,Point de Rosée,°C,9.1
2026-04-14 16:00:00,Humidité relative,Humidité relative,%,67.9
2026-04-14 16:00:00,Température,Température,°C,15.0
2026-04-14 16:00:00,Direction du vent,Direction du vent,Deg,198.0
2026-04-14 16:00:00,Vitesse du vent,Vitesse du vent,m/s,1.79
2026-04-14 14:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.22
2026-04-14 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,975.9
2026-04-14 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,334.0
2026-04-14 14:00:00,Point de Rosée,Point de Rosée,°C,10.7
2026-04-14 14:00:00,Humidité relative,Humidité relative,%,67.7
2026-04-14 14:00:00,Température,Température,°C,16.7
2026-04-14 14:00:00,Direction du vent,Direction du vent,Deg,65.2
2026-04-14 14:00:00,Vitesse du vent,Vitesse du vent,m/s,3.72
2026-04-14 12:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.22
2026-04-14 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,975.6
2026-04-14 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,753.0
2026-04-14 12:00:00,Point de Rosée,Point de Rosée,°C,8.6
2026-04-14 12:00:00,Humidité relative,Humidité relative,%,51.3
2026-04-14 12:00:00,Température,Température,°C,18.9
2026-04-14 12:00:00,Direction du vent,Direction du vent,Deg,330.5
2026-04-14 12:00:00,Vitesse du vent,Vitesse du vent,m/s,6.73
2026-04-14 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.22
2026-04-14 10:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,976.2
2026-04-14 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,722.0
2026-04-14 10:00:00,Point de Rosée,Point de Rosée,°C,11.0
2026-04-14 10:00:00,Humidité relative,Humidité relative,%,68.8
2026-04-14 10:00:00,Température,Température,°C,16.8
2026-04-14 10:00:00,Direction du vent,Direction du vent,Deg,344.4
2026-04-14 10:00:00,Vitesse du vent,Vitesse du vent,m/s,2.49
2026-04-14 08:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.22
2026-04-14 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,975.7
2026-04-14 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,313.0
2026-04-14 08:00:00,Point de Rosée,Point de Rosée,°C,12.7
2026-04-14 08:00:00,Humidité relative,Humidité relative,%,88.3
2026-04-14 08:00:00,Température,Température,°C,14.6
2026-04-14 08:00:00,Direction du vent,Direction du vent,Deg,342.0
2026-04-14 08:00:00,Vitesse du vent,Vitesse du vent,m/s,4.46
2026-04-14 06:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-14 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,975.3
2026-04-14 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2026-04-14 06:00:00,Point de Rosée,Point de Rosée,°C,12.5
2026-04-14 06:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-14 06:00:00,Température,Température,°C,12.5
2026-04-14 06:00:00,Direction du vent,Direction du vent,Deg,53.1
2026-04-14 06:00:00,Vitesse du vent,Vitesse du vent,m/s,1.92
2026-04-14 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-14 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,974.8
2026-04-14 05:00:00,Point de Rosée,Point de Rosée,°C,12.8
2026-04-14 05:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-14 05:00:00,Température,Température,°C,12.8
2026-04-14 05:00:00,Direction du vent,Direction du vent,Deg,6.6
2026-04-14 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.02
2026-04-14 04:00:00,Humidité relative,Humidité relative,%,92.1
2026-04-14 04:00:00,Direction du vent,Direction du vent,Deg,308.9
2026-04-14 04:00:00,Température,Température,°C,13.8
2026-04-14 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-14 04:00:00,Vitesse du vent,Vitesse du vent,m/s,4.33
2026-04-14 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,974.9
2026-04-14 04:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2026-04-14 04:00:00,Point de Rosée,Point de Rosée,°C,12.5
2026-04-14 02:00:00,Point de Rosée,Point de Rosée,°C,11.0
2026-04-14 02:00:00,Humidité relative,Humidité relative,%,83.0
2026-04-14 02:00:00,Température,Température,°C,13.9
2026-04-14 02:00:00,Direction du vent,Direction du vent,Deg,12.1
2026-04-14 02:00:00,Vitesse du vent,Vitesse du vent,m/s,2.97
2026-04-14 02:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.32
2026-04-14 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-14 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,974.7
2026-04-14 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-14 00:00:00,Vitesse du vent,Vitesse du vent,m/s,2.23
2026-04-14 00:00:00,Direction du vent,Direction du vent,Deg,50.2
2026-04-14 00:00:00,Température,Température,°C,14.8
2026-04-14 00:00:00,Humidité relative,Humidité relative,%,76.3
2026-04-14 00:00:00,Point de Rosée,Point de Rosée,°C,10.7
2026-04-14 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,975.4
2026-04-14 00:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 22:00:00,Vitesse du vent,Vitesse du vent,m/s,3.99
2026-04-13 22:00:00,Direction du vent,Direction du vent,Deg,5.6
2026-04-13 22:00:00,Température,Température,°C,15.7
2026-04-13 22:00:00,Humidité relative,Humidité relative,%,74.2
2026-04-13 22:00:00,Point de Rosée,Point de Rosée,°C,11.1
2026-04-13 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-13 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,974.8
2026-04-13 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 22:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 20:00:00,Humidité relative,Humidité relative,%,30.8
2026-04-13 20:00:00,Point de Rosée,Point de Rosée,°C,4.6
2026-04-13 20:00:00,Vitesse du vent,Vitesse du vent,m/s,3.89
2026-04-13 20:00:00,Direction du vent,Direction du vent,Deg,300.9
2026-04-13 20:00:00,Température,Température,°C,22.7
2026-04-13 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-13 20:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,971.9
2026-04-13 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 20:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 18:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 18:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,969.2
2026-04-13 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,50.0
2026-04-13 18:00:00,Point de Rosée,Point de Rosée,°C,4.9
2026-04-13 18:00:00,Humidité relative,Humidité relative,%,27.8
2026-04-13 18:00:00,Température,Température,°C,24.7
2026-04-13 18:00:00,Vitesse du vent,Vitesse du vent,m/s,5.35
2026-04-13 18:00:00,Direction du vent,Direction du vent,Deg,227.3
2026-04-13 16:00:00,Point de Rosée,Point de Rosée,°C,4.4
2026-04-13 16:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,968.9
2026-04-13 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,239.0
2026-04-13 16:00:00,Humidité relative,Humidité relative,%,24.3
2026-04-13 16:00:00,Température,Température,°C,26.4
2026-04-13 16:00:00,Direction du vent,Direction du vent,Deg,171.7
2026-04-13 16:00:00,Vitesse du vent,Vitesse du vent,m/s,1.5
2026-04-13 14:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,969.8
2026-04-13 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,965.0
2026-04-13 14:00:00,Point de Rosée,Point de Rosée,°C,5.0
2026-04-13 14:00:00,Humidité relative,Humidité relative,%,25.4
2026-04-13 14:00:00,Température,Température,°C,26.3
2026-04-13 14:00:00,Direction du vent,Direction du vent,Deg,264.0
2026-04-13 14:00:00,Vitesse du vent,Vitesse du vent,m/s,4.52
2026-04-13 12:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,970.2
2026-04-13 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,891.0
2026-04-13 12:00:00,Point de Rosée,Point de Rosée,°C,5.5
2026-04-13 12:00:00,Humidité relative,Humidité relative,%,29.1
2026-04-13 12:00:00,Température,Température,°C,24.7
2026-04-13 12:00:00,Direction du vent,Direction du vent,Deg,68.5
2026-04-13 12:00:00,Vitesse du vent,Vitesse du vent,m/s,1.09
2026-04-13 10:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.21
2026-04-13 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,970.7
2026-04-13 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,709.0
2026-04-13 10:00:00,Point de Rosée,Point de Rosée,°C,5.7
2026-04-13 10:00:00,Humidité relative,Humidité relative,%,33.1
2026-04-13 10:00:00,Température,Température,°C,22.7
2026-04-13 10:00:00,Direction du vent,Direction du vent,Deg,97.8
2026-04-13 10:00:00,Vitesse du vent,Vitesse du vent,m/s,2.88
2026-04-13 08:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.27
2026-04-13 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.19
2026-04-13 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,970.5
2026-04-13 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,339.0
2026-04-13 08:00:00,Point de Rosée,Point de Rosée,°C,5.3
2026-04-13 08:00:00,Humidité relative,Humidité relative,%,39.6
2026-04-13 08:00:00,Température,Température,°C,19.4
2026-04-13 08:00:00,Direction du vent,Direction du vent,Deg,316.4
2026-04-13 08:00:00,Vitesse du vent,Vitesse du vent,m/s,3.08
2026-04-12 14:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.76
2026-04-12 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.19
2026-04-12 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,965.6
2026-04-12 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,671.0
2026-04-12 14:00:00,Point de Rosée,Point de Rosée,°C,-2.2
2026-04-12 14:00:00,Humidité relative,Humidité relative,%,14.0
2026-04-12 14:00:00,Température,Température,°C,27.6
2026-04-12 14:00:00,Direction du vent,Direction du vent,Deg,238.6
2026-04-12 14:00:00,Vitesse du vent,Vitesse du vent,m/s,9.7
2026-04-12 12:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,5.76
